"","model","gridID","n_points","cv_Psal_MAE","cv_Psal_MSE","cv_Psal_CRPS","cv_Psal_SCRPS","cv_Temp_MAE","cv_Temp_MSE","cv_Temp_CRPS","cv_Temp_SCRPS","cv_Psal_MAE_sd","cv_Psal_MSE_sd","cv_Psal_CRPS_sd","cv_Psal_SCRPS_sd","cv_Temp_MAE_sd","cv_Temp_MSE_sd","cv_Temp_CRPS_sd","cv_Temp_SCRPS_sd"
"270","nig_cor",86,700,0.0200805676337244,0.00098220224282105,0.0152239671466998,-0.761359046097503,0.157918867475376,0.0568080293469576,0.118857143368737,0.268150971176414,0.00033828089331287,1.76564062622717e-05,0.00036224135703821,0.0113164475538449,0.00235229205979903,0.00089578802168756,0.00278384829578443,0.0116586682445379
"271","nig_cor",87,134,0.0216529702023424,0.00106843631974015,0.0160020113180121,-0.721075109645799,0.176998150601433,0.0828006019824086,0.131803635661217,0.288555345447475,0.00044763358915737,2.38120907244391e-05,0.00042237529015599,0.0116393421347072,0.00311139700751387,0.00178004530968597,0.00363527970452899,0.01265638055956
"272","nig_cor",95,645,0.0246825938134279,0.00154809538373748,0.0185085567849915,-0.68538251217402,0.403938530806257,0.483420907292376,0.307490713929816,0.70396374036662,0.00060805331703586,4.9681049006714e-05,0.00063856248152381,0.0176630094284591,0.0107855480741583,0.0164722214990169,0.0110292685569169,0.0189452980095422
"273","nig_cor",96,1046,0.061046226631073,0.00992898382165142,0.0535677847556591,-0.0834736875781831,0.962276859152238,2.73757730391445,0.854465596689286,1.29812916965758,0.00022297455711229,2.86745857849926e-05,0.00030524107598788,0.00200497817101159,0.00279562141384512,0.00547310292553818,0.00398465970469916,0.00159082992840554
"274","nig_cor",97,613,0.0436822024601569,0.00723466752230262,0.0363298429754083,-0.349202975673928,0.537400649494702,1.0952490447709,0.432718475352987,0.8572467668003,0.001593553883048,0.00024585402345234,0.00144267578459642,0.0143708927272904,0.01938239560546,0.0420357947714038,0.0184387069660306,0.016061886110213
"275","nig_cor",98,458,0.0387725524755976,0.0046359463260036,0.0297461767326305,-0.455441745228532,0.496753504245766,0.810332336650226,0.378980935483321,0.799700485466807,0.00126827183190229,0.00018841710525915,0.0012032441611708,0.0162090255659516,0.0156491111214195,0.0306263381322986,0.014856586344678,0.0175650491041917
"276","nig_cor",99,327,0.0296588969158898,0.00176691871362371,0.0219650156241371,-0.571182445431406,0.36266412252037,0.272383490103656,0.265188181770427,0.66625217693789,0.0006385214021816,4.69317181070503e-05,0.00071593626887133,0.01394091799876,0.00764037027834425,0.00675949582475307,0.00844675797646981,0.0147349422572618
"277","nig_indep",100,429,0.0246001695368907,0.00112168407902845,0.0177624576998462,-0.674123122213859,0.283693282831696,0.139614994695829,0.200892267051423,0.538474020879758,0.00047707630959016,2.54197444594338e-05,0.00058070821351469,0.0164082026355443,0.00550110005676826,0.00349305436074586,0.00629084520596298,0.0158133642615949
"278","nig_indep",101,432,0.0264091962925697,0.00136973157909482,0.0192761136727206,-0.638779440172093,0.292752140620516,0.158798652340394,0.21167495167167,0.562063660067225,0.00054409343966338,3.67566061293309e-05,0.00059027304689549,0.0169070233343873,0.00571303576610557,0.00394042868388103,0.00647374021230119,0.0163041436603352
"279","nig_indep",102,457,0.027248335784359,0.00156563159947542,0.0202176175868598,-0.613783641689006,0.262356938804756,0.125110467387221,0.185821731229151,0.492003776925839,0.00052001827875738,3.88980299344046e-05,0.00057143839265151,0.0157613303828333,0.00519221234976904,0.00336864902318736,0.0056794886629537,0.0155603377807234
"280","nig_indep",103,426,0.0171421935946944,0.0005590099301116,0.0130858253756403,-0.810812204246258,0.221430700580455,0.0781829304324164,0.154390978771409,0.410779944820292,0.00042427202938046,1.75417277267148e-05,0.00040521126775799,0.0124429091972218,0.00339134049898287,0.00161667953136284,0.00406661312676897,0.0142810053884403
"281","nig_indep",104,562,0.0240216436171303,0.00122320998091258,0.0183474579267699,-0.661102503741916,0.181429280985987,0.0645734623204852,0.130954740643775,0.322526442773716,0.00049441853522006,3.27772881089227e-05,0.00055952425642659,0.0127253407927454,0.00349952098199394,0.00161616985588477,0.00364504287244492,0.0125986830314233
"282","nig_indep",105,237,0.0361351383183194,0.002874119377585,0.02754972102008,-0.438552152369656,0.228812083406312,0.101542389630398,0.166750535328572,0.449908258570552,0.00053877341989925,5.35390416917002e-05,0.00051882787355763,0.0138649111297116,0.00316630085322287,0.00184579639311513,0.00314411335740892,0.012243546007738
"283","nig_indep",107,358,0.0934996126041973,0.0220656272907821,0.0697527144094193,-0.0123586413441729,0.603896429576777,0.912656590995316,0.44715497779067,0.916493034769083,0.0015004493791776,0.000331497170371,0.00160191708118296,0.0144411560797059,0.00951956528689951,0.0129700304876579,0.00992670188847658,0.0150253800208274
"284","nig_indep",108,407,0.0734967967354654,0.0151583106154242,0.0783025268266631,0.144727064399691,0.576840560155948,0.718803140485411,0.48123406934973,1.07081644448469,0.00051958374348474,7.82113728524912e-05,0.00056737590391399,0.00187680019076378,0.0037186804538537,0.00417941410711412,0.0038561279601412,0.00209433000457741
"285","nig_indep",109,658,0.039540611299837,0.00335455792126715,0.0517750990470667,-0.0266186396652955,0.383238961811392,0.246848266779367,0.355337147291498,0.944123966706245,1.27986003738061e-05,9.95930527381922e-07,9.44070566994063e-05,0.00041361034218575,0.00011658364311553,9.10332764745753e-05,0.00067063763373935,0.00042493631315646
"286","nig_indep",110,584,0.0370478387343339,0.00539569168920405,0.0500318047676598,-0.064043225404621,0.265086763621012,0.207510180315538,0.306252135102034,0.860631543961294,0.00025468026971331,1.90798319104418e-05,0.00029849038020804,0.0014816447441885,0.00250058800193266,0.00137561445345369,0.00296826876822927,0.00236376137675072
"287","nig_indep",111,381,0.0661624155575253,0.00976346591149029,0.0563488538263849,-0.0598038324277229,0.397034666052693,0.369827920228471,0.331023001123626,0.836364211412739,0.00032140629851034,4.28095255253162e-05,0.00032157795720925,0.00196151881388934,0.00238092915971909,0.00192666189394353,0.00283063389750134,0.00279016766905793
"288","nig_indep",112,431,0.0543391098980024,0.00638234848965608,0.0404238364402341,-0.265333505309722,0.307535313969065,0.196354331005962,0.22624761797078,0.595003416815961,0.00113488407285026,0.00015116465297624,0.00124314876877045,0.0226577577734946,0.00632604140601764,0.00494390285099774,0.00670105891868154,0.0218561025411072
"289","nig_indep",113,592,0.0448414038941245,0.00350498517165932,0.0328236097355206,-0.335698366700782,0.248452685243085,0.105380883421509,0.179912966987047,0.513026111938641,0.00112187228324146,0.00012316410847094,0.0011739011310561,0.0224099010753001,0.00635965932211062,0.00372769371121701,0.00655110917179071,0.0224544842901452
"290","nig_indep",114,196,0.0426203628469547,0.0030541657968916,0.0305598626521834,-0.356807759215827,0.258053241518155,0.112593569529045,0.186661237122995,0.5723334764266,0.00101675211978076,0.00011609745418298,0.00109251621918244,0.0226127023400943,0.00627522508848212,0.00445532187868232,0.00650967546978004,0.0260149583097878
"291","nig_indep",120,892,0.104242664895627,0.0218280024222446,0.0785092517225082,0.102370025544722,0.43166211053502,0.370724848359444,0.322288776191221,0.799134846468577,0.00138735483938984,0.00033125605511112,0.00172644128840008,0.0175657714204734,0.00663219537503193,0.0067685686835434,0.00756293772271819,0.0185128608874058
"292","nig_indep",121,805,0.0553479674886877,0.00581452850307597,0.0412573452494594,-0.246703277536012,0.24916004741442,0.108118446324753,0.177005998179683,0.480312088796,0.00091845245095843,0.00011793205585969,0.00095753314215584,0.0104915845490772,0.00385722280664808,0.00218006987771144,0.00460982087275869,0.0114736231666825
"293","nig_indep",123,378,0.0031722500480116,2.11690853684317e-05,0.00242757549168893,-1.65663079114764,0.135330034434316,0.0316484937146875,0.0963214105456807,0.17510696108402,6.44757611395752e-05,4.7847479407554e-07,7.64183982011116e-05,0.0115708383664227,0.00201442509667037,0.00059027876469773,0.00223006711879507,0.0113823354876856
"294","nig_indep",125,358,0.00950973653828896,0.00021313541934217,0.00708920293981135,-1.15324933265437,0.289216106858143,0.159444205283123,0.206700129463538,0.541530902796194,0.00023322112895593,8.67408100356005e-06,0.00025423470913808,0.0143206658169665,0.00449991638086534,0.00427353995792841,0.00544472597197766,0.0140243579617229
"295","nig_indep",126,933,0.0333793735517426,0.0022550799688659,0.0249687455473627,-0.482496468128804,0.486241461259081,0.456606174163891,0.357370866952245,0.836876547951518,0.00049357350807174,4.07727508279368e-05,0.00055889380797144,0.016656181947978,0.00731080505070136,0.00876141810772367,0.00827631527523465,0.0163735107804689
"296","nig_indep",127,998,0.0290844183326061,0.0016008160184587,0.0211794131357343,-0.581596617994843,0.378765738193741,0.267606399609339,0.273444328018373,0.695314161129724,0.00044654435364694,3.19558630895761e-05,0.00050526880184721,0.0144133064809006,0.00631879891978193,0.00561941855339882,0.00694628084088099,0.0144609628682093
"297","nig_indep",128,494,0.0344535493505837,0.00207295692888783,0.0250164062799133,-0.485286015515131,0.41904862340066,0.312583544024034,0.301681664954592,0.746259446733641,0.00053945409280992,4.32278543403931e-05,0.00059474048969532,0.0170655437371755,0.00698653474237751,0.00688916594583777,0.00769074629870409,0.0172633580257094
"298","nig_indep",129,348,0.0394744598177049,0.00269150229154718,0.0284679907526606,-0.419995813301402,0.444237071884949,0.344104399290593,0.319846441330756,0.78365820965572,0.00058546022973472,5.37064558463467e-05,0.00069900709960504,0.017836972397465,0.00703294880219642,0.007050185101759,0.00809587484669833,0.0169609208893171
"299","nig_indep",130,332,0.0443160964453433,0.00331610809854008,0.0319001308016243,-0.355336127391995,0.494985756368403,0.406754829510759,0.355765677374157,0.854683107971107,0.00078330901836126,8.34532273404332e-05,0.00095483101323168,0.0210622830589186,0.00773565720686781,0.00903830535450597,0.00894492644769141,0.0187997857714757
"300","nig_indep",131,294,0.0393305287934909,0.00274426037780265,0.0286311139562122,-0.422650038412604,0.463049253007953,0.36784992746985,0.339159793165979,0.831517073222282,0.000728457898801,6.70985056633697e-05,0.00077285168002977,0.016840241700314,0.00753441804149207,0.00768437781135022,0.00827324428169488,0.01838601113637
"301","nig_indep",132,381,0.0387749187713145,0.00272957857451475,0.0280269854862624,-0.439328204765331,0.49153156825151,0.403139529136515,0.35274322468699,0.848196154378043,0.00067250834550781,5.92051143156007e-05,0.00073058868450673,0.0174030803112622,0.00731307847701307,0.00747334143646849,0.0082605226543977,0.0172988541327899
"302","nig_indep",133,729,0.0353219528907071,0.00256314990400228,0.0257445163385834,-0.509335513274167,0.433544284131367,0.328579161086482,0.308324687852039,0.754094422531063,0.00063183359772171,6.01175061781039e-05,0.00070776546595226,0.015133131964406,0.00627553585080398,0.00652880204091342,0.00689689871202582,0.0143883525427353
"303","nig_indep",134,389,0.0473017488364166,0.00430893619194847,0.0346060056183398,-0.340068145602942,0.415337191222318,0.285784902992865,0.298598725264223,0.751766727705295,0.00095549909749045,0.00011552233224306,0.00095875478860402,0.01950980304198,0.0070809990964927,0.00631562819027627,0.00798117760342924,0.0172246740447058
"304","nig_indep",135,331,0.0500796383284235,0.00562230464696714,0.0383711854156669,-0.272462525092871,0.286935300704054,0.152444774280401,0.208422112341482,0.557054222059214,0.0014635707542958,0.00019691674895176,0.00128335612733073,0.0257031399248412,0.00741718889068026,0.00485844865383158,0.00678366537066759,0.0177003282200065
"305","nig_indep",136,302,0.0425405006659048,0.00349762499298489,0.0322300881419015,-0.335523806701955,0.233084332238276,0.103654847606363,0.16861993608041,0.438506171858681,0.00076179889916074,6.66943780183773e-05,0.00089822814200505,0.0236456879655606,0.00412243624384975,0.00205858499192577,0.00459487463791355,0.016334737203366
"306","nig_indep",137,300,0.0271955127355947,0.00157535979399718,0.020526866795977,-0.60674126775233,0.191506263815335,0.0744869794619628,0.142053012037321,0.35758987829869,0.00057485871737411,3.76676553285114e-05,0.00064887081478949,0.0196616976206707,0.00375368364734268,0.00166822613321261,0.00417105167617777,0.016662492424441
"307","nig_indep",138,168,0.013811297108866,0.00035054298622801,0.0113409293912852,-0.836817392863053,0.168907961983568,0.0503029048526612,0.125873163969624,0.322516919847654,0.00052452564683287,1.52446252266279e-05,0.0004529550457486,0.0113838676422522,0.00383262937227609,0.00125304488751804,0.00340297896482443,0.0108623880845247
"308","nig_indep",139,228,0.0733876319680637,0.0104757240501259,0.0538733048527446,-0.135277009950663,0.888431027123768,1.21321326201775,0.624535366348762,1.11787080796702,0.0044447804078893,0.00127698307210427,0.00374972204577169,0.0242841164611199,0.00244498132758193,0.00446363056774406,0.004318359450495,0.00292758731103645
"309","nig_indep",140,178,0.0939392597652387,0.0219219788249927,0.0710799322502608,0.0023673167603052,0.576314962107843,0.820796682024941,0.437578432997957,0.912516339931476,0.00135824012381602,0.00037137923583642,0.00171889638553428,0.0161634868775593,0.00869736940809021,0.0138219107613547,0.0108862130631014,0.0159364054771291
"310","nig_indep",141,264,0.0405406738638652,0.00908851605485433,0.0335765991095703,-0.405447966940223,0.249147487008447,0.248594182825725,0.19280648180635,0.481023236646512,0.00098692788152225,0.00039595151450216,0.00155764936853632,0.0235138574628347,0.0054144400771636,0.0101337004773097,0.00835728872005491,0.020460797350181
"311","nig_indep",142,356,0.045008111556709,0.00706274085444518,0.0351718929123242,-0.37485531935596,0.254832985456356,0.201610902130858,0.194281850884722,0.492650218154707,0.00188216164540766,0.00038792941570376,0.00215846883246664,0.0499698246987928,0.00971416029783597,0.0105970275313465,0.0115078805072929,0.0460565334558828
"312","nig_indep",143,432,0.054093950094653,0.00756261707203883,0.0400881282780356,-0.275640800338229,0.29408661703813,0.209642854938534,0.215859843637542,0.57552987388914,0.00165750795856384,0.00037954176010079,0.00220442326854533,0.0319645622560543,0.008870358729559,0.0103769436521734,0.011374963493608,0.0308916444179559
