"","model","gridID","n_points","refit","Mu1","Mu2","Sigma1","Sigma2","Nu1","Nu2","Theta","Rho","Kappa1","Kappa2","sigma_e1","sigma_e2","rho_e","Time","TimeCV","cv_status","RB","n","conv"
"168","nig_cor",310,247,FALSE,0.343391894479152,0.0908830162601072,0.0671146677794006,0.561057207535635,0.289515062645518,0.909955925587283,0,0.759268728551186,2.260486495348,1.76315146617642,0.0310128082167237,0.222967627657552,0.62678269018498,8.12292971703741,58.77,"CV_done",TRUE,1277,FALSE
"169","nig_cor",311,285,FALSE,0.606312931424249,0.154034875943008,0.0580227974498285,0.495234230917612,0.855881290178842,1.05282382669548,0,0.948625105554315,1.89583410398034,1.53414804387463,0.036370786967916,0.238265762183381,0.723462690943221,45.6323718269666,58.77,"CV_done",TRUE,1277,TRUE
"170","nig_cor",314,419,FALSE,-0.0589854721156354,-0.102051156779291,0.280389728151176,1.81261217209374,0.292083822887778,0.644335777845254,0,6.86883214551263,1.33674540444597,1.42020684278089,0.0589944936050057,0.295234663742878,0.944508275831588,1.15142021000385,58.77,"CV_done",TRUE,1278,TRUE
"171","nig_cor",315,464,FALSE,-0.0119925515575109,-0.0905647557997152,0.139822186142026,0.899765201031953,0.0918616064624124,0.678031391160019,0,5.13528016293533,1.1420641644864,1.26814919423033,0.0427391061315838,0.219141485387594,0.955088959453127,4.42672111822499,58.77,"CV_done",TRUE,1269,FALSE
"172","nig_cor",316,413,FALSE,0.0553277656843057,0.147183713277955,0.101113263273866,0.660251717388311,0.403027958821172,0.90848620066046,0,3.77660035204029,1.59960755977289,1.39187270441516,0.0373435806458768,0.221222700330073,0.924582319540828,4.47913722157478,58.77,"CV_done",TRUE,1279,FALSE
"173","nig_cor",317,485,FALSE,0.129078118003622,0.258397140477341,0.0913789502037488,0.667199983954458,0.636343818477648,0.690949780268451,0,3.91703901991987,1.27288696618439,1.25986541069451,0.0366207177189955,0.240389940027321,0.922357288098806,4.72461153626442,58.77,"CV_done",TRUE,1283,FALSE
"174","nig_cor",318,484,FALSE,0.0371504982992479,0.129107203486494,0.12118559985187,0.937331427046925,0.483730770886658,0.730832908126455,0,4.92921621093025,1.57286347565364,1.5098434761801,0.0439306883428005,0.303619779145076,0.936651972301385,1.74026283407929,58.77,"CV_done",TRUE,1269,TRUE
"175","nig_cor",319,406,FALSE,0.0697660821186212,0.140728638710788,0.160894176060203,1.30653661284254,0.540891288214919,0.78999975173824,0,6.74073475643296,1.44386092589564,1.44832197884182,0.0642374245362278,0.427127317067224,0.955417746913088,1.71654968008675,58.77,"CV_done",TRUE,1279,TRUE
"176","nig_cor",32,849,FALSE,-0.051761377774572,0.00250477149524469,0.158985784170826,1.34135391901443,0.0506596861226959,0.0596069304514933,-0.154932704651544,1.28899347673605,2.63894740551967,1.95053929036668,0.0140568164929348,0.0918013594508748,0.5943170704788,1.71103712334401,58.77,"CV_done",TRUE,1777,TRUE
"177","nig_cor",320,534,FALSE,-0.0748447408440046,0.00390511259635196,0.209773148233165,1.70677221848491,0.206944810230156,0.42121203387006,0,3.26835106546184,1.4320528960459,1.31891299236795,0.0620240310935855,0.450541839573468,0.917341237981901,3.70121198064751,58.77,"CV_done",TRUE,1376,FALSE
"178","nig_cor",321,468,FALSE,-0.0804104587646735,0.0828873246021295,0.159092989103145,1.3014293259081,0.393586855823654,0.690865282845342,0,2.89367787852206,1.61861733243032,1.5462119292924,0.0494491741230921,0.395127217596653,0.887690911931919,50.6234313329061,58.77,"CV_done",TRUE,1359,TRUE
"179","nig_cor",322,407,FALSE,-0.0406955083932499,0.121488318416269,0.171289043845718,1.26844486802678,0.154633808759126,0.494350519058509,0,3.3532763453896,1.45199524935821,1.41189234949542,0.0385565411584728,0.295804276624042,0.846364922532947,1.46660187880198,58.77,"CV_done",TRUE,1375,TRUE
"180","nig_cor",323,325,FALSE,-0.0163777352751687,0.184560964402913,0.183434757204791,1.27040321601332,0.199697676664232,0.423385667738783,0,3.31146994879577,1.5857432301636,1.62943747188856,0.0375277535896644,0.254357058506605,0.775618127746742,1.05475179857678,58.77,"CV_done",TRUE,1371,TRUE
"181","nig_cor",324,399,FALSE,0.0735194976253098,0.0667290192354647,0.153718847164832,1.12817353525104,0.307080461908358,0.247413252899909,0,2.86871504350267,1.82740652155441,1.90239888095994,0.0391789211904162,0.29079522368684,0.820396830748795,2.68471504013847,58.77,"CV_done",TRUE,1359,TRUE
"182","nig_cor",325,492,FALSE,0.179748751067229,-0.0301867529378097,0.13700234432595,0.901657609056857,0.389059125248155,0.146115498101943,0,3.11815652773997,1.65906399757124,1.57872515667414,0.0315883258845622,0.194371383323767,0.946060121053529,3.0721281721029,58.77,"CV_done",TRUE,1370,TRUE
"183","nig_cor",326,603,FALSE,0.65304171353544,0.0009675302885675,0.0694308335313277,0.492102127470062,0.261788933332773,0.0371965083787564,0,1.68162901832533,0.80502980693491,0.818937085992539,0.0408998881714304,0.258874540898473,0.977054097595399,9.4951212206814,58.77,"CV_done",TRUE,1372,FALSE
"184","nig_cor",327,502,FALSE,2.99375529859111,-0.00198162489509131,0.0251284812990386,0.345125352857375,0.312998380157781,0.208814078804736,0,0.82221727647586,0.943125312823187,1.08429936447902,0.0668903044210762,0.250803046997953,0.937280964647803,3.72506956742869,58.77,"CV_done",TRUE,1360,FALSE
"185","nig_cor",328,581,FALSE,1.2468575999625,-0.745428532114681,0.0120759590368013,0.00016857101357276,0.533132446374321,1.04400197690664,0,0.575792862244964,0.108319677175592,0.00058124640731119,0.133582915572283,0.609906232518619,0.981554927444985,4.11052045199606,58.77,"CV_done",TRUE,1374,FALSE
"186","nig_cor",329,362,FALSE,0.0488381922564296,0.0175809004959269,0.145169967007356,0.995770860339206,0.333413213775522,0.0196096227220609,0,1.83012150004479,1.40864308882018,1.37566872511371,0.0444345553722135,0.280784383499816,0.938545226829363,4.03830982055929,58.77,"CV_done",TRUE,1371,FALSE
"187","nig_cor",33,1225,FALSE,-0.00832856364707817,0.0128172383411795,0.1852794782688,1.58066878661189,0.0319401170781056,0.204035606172917,0.0456887637871761,2.04097747107564,1.46342776304975,1.39176386874747,0.0139278949839221,0.105163336541114,0.55769234614259,1.90087348171682,58.77,"CV_done",TRUE,1794,TRUE
"188","nig_cor",330,578,FALSE,-0.0311551281605171,0.0641804213812831,0.107961103817171,0.880158573028708,0.216139227533283,0.0738187140015606,0,2.63701123642002,1.03936314241225,1.36305895211368,0.0533131395045767,0.381007426154329,0.966040199899254,3.73650034242206,58.77,"CV_done",TRUE,1360,FALSE
"189","nig_cor",331,146,FALSE,0.299091429922567,-0.136780132443733,0.0939416132938841,0.731385216003051,0.64561848022998,0.381929497347954,0,4.47633880341824,1.03159899943192,0.865993434928826,0.0486755294488612,0.360576353756048,0.969417369070352,3.61731946594185,58.77,"CV_done",TRUE,1370,FALSE
"190","nig_cor",332,379,FALSE,0.068417299903738,0.00194414105467251,0.108724159581465,0.834130387140127,0.652168018982985,0.293732825544445,0,5.26664872714757,1.23265319457653,1.0758975439779,0.039405737684208,0.288922400810135,0.967479595110198,3.7182746795151,58.77,"CV_done",TRUE,1374,FALSE
"191","nig_cor",333,428,FALSE,0.0881957581286915,0.0902016520112116,0.0817411513699264,0.649031979833183,0.40535125019619,0.347623254955385,0,3.89284785306595,1.40903102997139,1.26038705348201,0.0274304213472571,0.212259925103077,0.95794057329527,4.26755980332968,58.77,"CV_done",TRUE,1361,TRUE
"192","nig_cor",334,395,FALSE,0.085027377985361,0.205021999737685,0.0600665416736,0.529376764779801,0.136197542455313,0.366333487418561,0,2.75650129203651,1.84230411377203,1.42626017345784,0.0218643069496526,0.199068004368263,0.931786382497443,1.46662040955491,58.77,"CV_done",TRUE,1379,TRUE
"193","nig_cor",335,312,FALSE,0.0802528819224753,0.223332790753611,0.0468966425843869,0.531829369431931,0.347549598228508,0.608381669490342,0,2.00583567944707,1.52099573209864,1.28685248382208,0.0182340816916808,0.182927109099554,0.828509280521606,2.68149875439703,58.77,"CV_done",TRUE,1373,TRUE
"194","nig_cor",336,185,FALSE,0.0575079051278848,0.169552438951894,0.043810509051219,0.546887565808556,0.0851173801101623,0.389313034850796,0,1.62136035712576,1.14108437323971,1.08156190089412,0.0202455400951798,0.193032676364188,0.71793105460834,3.3098705797063,58.77,"CV_done",TRUE,1361,TRUE
"195","nig_cor",337,304,FALSE,0.0233655107821743,0.138109558582921,0.0337801779809115,0.4465654273769,0.212988120612894,0.378782739222126,0,1.11520747501521,1.29395383152878,1.81200693162562,0.0155061340381385,0.142398500175735,0.636257015097117,1.29642635398441,58.77,"CV_done",TRUE,1382,TRUE
"196","nig_cor",338,349,FALSE,0.13993767366822,0.149562546281383,0.0437452590455137,0.420071549376559,0.440044499700719,0.458624696141545,0,0.51353861535183,4.0932370917997,3.10860215786451,0.0120221218359722,0.106577818434567,0.544311604832416,2.20678641002211,58.77,"CV_done",TRUE,1376,TRUE
"197","nig_cor",339,305,FALSE,0.15736105877388,0.326594025248346,0.0597831822307716,0.463395435038199,0.2855088843725,0.876692794199126,0,0.856057654931822,3.59406046016298,2.33005595545571,0.0254592577434871,0.188237699750293,0.758451077047598,3.0509822665017,58.77,"CV_done",TRUE,1369,TRUE
"198","nig_cor",34,595,FALSE,-0.0925788975885016,-0.0272446453515815,0.0880637745954011,0.8272478518589,0.592572631310448,0.75145864548433,0,1.21025984501207,0.955421480604257,1.04867730874041,0.0344004755594603,0.342731137970526,0.777396654584425,22.6061779404349,58.77,"CV_done",TRUE,1795,TRUE
"199","nig_cor",341,357,FALSE,0.0761803534174495,0.0732703885904219,0.339901563338225,2.3291776753412,0.218174048747059,0.491489515514317,0,3.93748086252354,1.64950637536228,1.63155821623151,0.0751898420799008,0.678506911140525,0.947754274819973,11.8748337915209,58.77,"CV_done",TRUE,959,TRUE
"200","nig_cor",342,471,FALSE,0.0515068497848032,-0.0322591698742573,0.247952593678288,1.70472152679379,0.0896094266542624,0.31815951807873,0,3.58085459614698,1.29138680445163,1.26804670913063,0.0648041806791198,0.40431194872531,0.880983164661994,1.70454671881817,58.77,"CV_done",TRUE,1370,TRUE
"201","nig_cor",343,529,FALSE,0.0486580122014622,-0.0319589006752297,0.144068066246207,1.14822558402586,0.138584915722877,0.0715611274025278,0,1.70268941661885,1.4655280599253,1.43154428324683,0.0437218380452834,0.293819818552763,0.878320273869884,3.88702216532495,58.77,"CV_done",TRUE,1371,FALSE
"202","nig_cor",344,279,FALSE,0.0985465452546931,-0.0415701179465539,0.0985819701962084,0.83114480800855,0.852775782423226,0.516425412682992,0,1.92047831006882,1.15812060830849,1.2276595284872,0.0413521168158425,0.272243280998832,0.876906308881714,15.8338098453151,58.77,"CV_done",TRUE,1378,TRUE
"203","nig_cor",345,505,FALSE,0.0722085008653947,0.112832564844421,0.116635058622096,0.949119644259922,0.497106643302868,0.583422396023897,0,2.31288907587137,1.38770220923521,1.33891134669222,0.0441527306153117,0.309125166309758,0.878555754019589,1.13842986506444,58.77,"CV_done",TRUE,1376,TRUE
"204","nig_cor",346,720,FALSE,0.174296257163794,0.0969471161409859,0.168506205501609,1.3433024048216,0.602450877243604,0.83917582108121,0,3.7828923813924,1.81754303998201,1.69807890678548,0.0600061408395768,0.420924307817332,0.918306121141759,15.7951315233443,58.77,"CV_done",TRUE,1369,TRUE
"205","nig_cor",347,421,FALSE,0.0490217497115966,0.0192945851157893,0.130008207486243,1.08694901633728,0.332296395182268,0.716764824860823,0,1.44115952429451,1.44241787767541,1.45353486044313,0.048996722181149,0.364357721097687,0.844656324035227,3.69118630282857,58.77,"CV_done",TRUE,1467,TRUE
"206","nig_cor",348,426,FALSE,-0.00157095006828871,-0.0197738675418756,0.15128431574211,1.21024222875568,0.0581546640525299,0.74431009617309,0,1.90332716810278,1.3626219869996,1.50051008065559,0.0363446843245284,0.254932572301577,0.724428402299793,3.37979797661304,58.77,"CV_done",TRUE,1461,TRUE
"207","nig_cor",349,411,FALSE,-0.0331520657082266,-0.0160592535105713,0.213735496704335,1.53049293401185,0.0412575286038738,0.728327181550963,0,2.93092238561332,1.29461563889633,1.46496688331937,0.0264969659088313,0.123245081359441,0.579964226443069,4.35683042976591,58.77,"CV_done",TRUE,1461,FALSE
"208","nig_cor",350,689,FALSE,-0.0155233392611262,0.0398757162621416,0.198341632070535,1.46770006187314,0.258866187065013,0.348465596436393,0,1.97750341694194,1.56423183834519,1.95520010066267,0.0370288279903787,0.218286761194542,0.656738926542391,2.36786454941112,58.77,"CV_done",TRUE,1454,TRUE
"209","nig_cor",351,384,FALSE,0.0803788650331136,0.0110606908235398,0.141643258702191,1.19360688300705,0.437561329789053,0.32213902793382,0,1.40768812042329,1.55838105846565,1.73980589907231,0.0467929982545887,0.284387011430057,0.720348483194208,2.79315459569571,58.77,"CV_done",TRUE,1453,TRUE
"210","nig_cor",352,444,FALSE,0.058889315287377,0.0649174664807056,0.101012920905351,0.789311612069372,0.605894023298714,0.73137572605347,0,1.4737074584341,1.04763624367695,1.26376304991005,0.0520823212223159,0.258626647096171,0.187760410944971,11.0645562376579,58.77,"CV_done",TRUE,1459,TRUE
"211","nig_cor",353,418,FALSE,0.116240986322981,-0.0199341492720064,0.0923512554567768,0.699058803131571,0.625583579158604,0.342689757513064,0,1.221429279219,1.23240696801642,1.32524151429659,0.0249913020938522,0.188374751140848,0.737599732913726,1.3028287892899,58.77,"CV_done",TRUE,1460,TRUE
"212","nig_cor",354,534,FALSE,0.0918483470440891,0.0055064487136596,0.121005920297727,1.04108207092786,0.234704193822893,0.0118022638057875,0,0.865361000916879,1.31380730119065,1.28978700227134,0.0330446116338472,0.182395126471808,0.966257252368478,4.34890817337566,58.77,"CV_done",TRUE,1450,FALSE
"213","nig_cor",355,732,FALSE,0.0376393425503642,0.00773626881498947,0.135171468911692,1.34871267527479,0.572464356690114,0.00963071209366361,0,0.734763643069252,1.32809944417197,1.38379358901037,0.0385937218947623,0.24381408774815,0.949756676045818,4.30779165744782,58.77,"CV_done",TRUE,1463,FALSE
"214","nig_cor",356,355,FALSE,0.0468446624457365,-0.00179125615760592,0.110695979904837,1.30350806950665,0.847703570051707,0.0192646708907923,0,0.824563219648569,1.87399403187622,1.95224449263174,0.0357876302545869,0.300308918621605,0.915886074385701,4.05261472351021,58.77,"CV_done",TRUE,1455,FALSE
"215","nig_cor",357,511,FALSE,0.174480981630678,-0.0587689608357373,0.0949149563855156,0.795815229642925,0.640490915996337,0.185067667622907,0,2.1823883920101,1.700853193863,1.54417722379619,0.042321826551745,0.375369770723625,0.944226164303469,1.44620291246308,58.77,"CV_done",TRUE,1455,TRUE
"216","nig_cor",358,474,FALSE,0.0361284509311436,0.0104407084233816,0.0808715621866558,0.782820438175138,0.283338112057092,0.0253611947159865,0,1.2165827214098,1.44964922850424,1.4656563272089,0.0243599647181048,0.182194430400318,0.969632943794953,4.05157763063908,58.77,"CV_done",TRUE,1454,FALSE
"217","nig_cor",359,362,FALSE,0.0384909477778605,0.0134042361049237,0.090584896205271,1.04142687329684,0.137710751884785,0.0123533350975368,0,0.882089776498433,1.573905625334,1.4615102168606,0.0145325497579232,0.130347358645888,0.949941884236387,3.04155434019036,58.77,"CV_done",TRUE,1451,TRUE
"218","nig_cor",360,335,FALSE,0.0249854839148667,0.00796607560916493,0.0864118196001244,0.868435305763945,0.16860901188339,0.0508708118013697,0,0.799686332051228,1.89143647812495,1.52362658182905,0.0138976006153778,0.128089446111789,0.481731325974882,1.99087627973821,58.77,"CV_done",TRUE,1465,TRUE
"219","nig_cor",361,252,FALSE,-0.0488863120588056,-0.037703433598542,0.0445752588641899,0.482701881476985,0.88147946043227,0.819266051588853,0,0.984772106508838,0.901658118962449,1.29678458694823,0.00836469397286679,0.0505301055106706,0.681914272298573,5.64402577930027,58.77,"CV_done",TRUE,1466,TRUE
"220","nig_cor",362,302,FALSE,-0.115517263621184,0.20423993804655,0.0271905071832829,0.300586123633285,0.762208329045165,0.467187509180078,0,1.01152707069909,0.890241513631681,1.68771786970036,0.00819663603784629,0.0540606273246312,0.505477874030334,1.24563228701552,58.77,"CV_done",TRUE,1462,TRUE
"221","nig_cor",363,229,FALSE,-0.0978292741390365,0.233395314496899,0.0295179849812119,0.379201896613561,0.74629094563434,0.785221091468839,0,0.982782570326801,1.20133893910796,1.58666430840206,0.00883499051734033,0.0867534143222777,0.639332667386688,18.4247523547543,58.77,"CV_done",TRUE,1469,TRUE
"222","nig_cor",365,459,FALSE,0.0517328052195088,0.0130034858845456,0.214801080699014,1.62654102634007,0.0266492266758194,0.44950021775054,0,2.07128967633864,1.28576481820741,1.30638668145437,0.0338556621333685,0.463123959741973,0.754874792102627,2.66365860250261,58.77,"CV_done",TRUE,1470,TRUE
"223","nig_cor",366,505,FALSE,0.118841229578493,-0.011180808837619,0.124822996173176,1.06007720430916,0.218473943437127,0.757726592415695,0,1.35302301101771,1.58323958085723,1.46682111376311,0.0311653955614594,0.288022233377852,0.650837903370607,18.5714209712876,58.77,"CV_done",TRUE,1478,TRUE
"224","nig_cor",367,431,FALSE,0.0265679418620714,0.0128430960013824,0.0986222913262322,0.858796057213534,0.120127573347518,0.501277095397788,0,1.27408539965537,1.05302251034223,1.16709873849369,0.0312558128088594,0.232750050099244,0.604853878708782,4.43629551510016,58.77,"CV_done",TRUE,1474,FALSE
"225","nig_cor",368,489,FALSE,0.0793237333591826,0.0971447337582113,0.0865940289838762,0.77032924575964,0.194091978237656,0.748764314936562,0,1.29748637284281,1.09863995215254,1.32696432762202,0.024217150508705,0.176142369200479,0.574294218901662,4.21016994926665,58.77,"CV_done",TRUE,1472,FALSE
"226","nig_cor",369,488,FALSE,0.055360554515261,0.13349148398282,0.143900127869741,1.16130805852557,0.0633582683941644,0.579565124075871,0,2.18291849379913,1.87933925324869,1.83290022429546,0.0290886166568233,0.21856276879284,0.769499721697683,3.89267336812284,58.77,"CV_done",TRUE,1465,TRUE
"227","nig_cor",370,170,FALSE,-0.286182122789405,-0.418836330429593,0.0713817031210156,0.32853332550509,1.07415527468327,0.622317106133125,0,-0.34907414601378,1.27187903343482,1.75969939096172,0.0225077245725526,0.141191433407835,0.625430843964865,5.66179154627853,58.77,"CV_done",TRUE,1799,FALSE
"228","nig_cor",371,161,FALSE,-0.109497910147734,-0.0989690279774359,0.0654102159796773,0.222763544878386,0.890886820310363,0.38654534268522,0,-0.0411275098074298,1.31807380097316,1.43695237191893,0.0259786698474953,0.138069591129241,0.633995753092748,6.94935172299544,58.77,"CV_done",TRUE,1794,FALSE
"229","nig_cor",372,226,FALSE,-0.0975231898016896,-0.114607386444026,0.0901579094219319,0.474578014933981,0.796140735027162,0.340676081155438,0,0.0384928145213661,1.67267579955997,2.51593988272746,0.030089167897371,0.136804002381087,0.510524321330786,3.74079532398118,58.77,"CV_done",TRUE,1798,TRUE
"230","nig_cor",373,329,FALSE,-0.0174833606620317,-0.0617146336843886,0.21865842876093,0.681946267225849,0.00538117818066344,0.157427456275328,0,-0.0025118348718641,0.851207636890547,2.04550811605819,0.0438885554175012,0.173680524524222,0.242015768932048,6.82320127884547,58.77,"CV_done",TRUE,1791,FALSE
"231","nig_cor",374,505,FALSE,-0.0583951390101375,0.94555852375318,2.13905635404738e-05,0.00201149953404454,0.158907655275835,0.778164345348648,0,7.87713848738489,0.0554592551073393,0.00081385527964012,1.07276316520902,0.511362673470702,-0.0595749105534907,6.71960402442349,58.77,"CV_done",TRUE,1789,FALSE
"232","nig_cor",375,413,FALSE,-0.08183499944756,-0.0747014739751186,0.0976547065798645,0.890899504402148,0.43595988434053,0.412987599107774,0,0.67065218632484,1.03061508682247,1.36141594032126,0.0287541041725378,0.202769361988199,0.745049568210859,6.33793365220229,58.77,"CV_done",TRUE,1757,FALSE
"233","nig_cor",376,436,FALSE,-0.240049551394913,-0.0927391595061069,0.125823998232679,1.20386433980891,0.976986793141312,0.678901947963523,0,0.879556855188253,1.28319230182969,1.93110551965301,0.0303150853320852,0.254272017271223,0.660943196102036,1.41319546050496,58.77,"CV_done",TRUE,1795,TRUE
"234","nig_cor",377,566,FALSE,0.0942724651057781,-0.0881465393244515,0.0911533663245499,0.916532451886778,0.868294947675646,0.631357381076154,0,1.25255171235357,1.47424530120971,1.78812212515387,0.0417826218097031,0.368467308208774,0.765203626202075,1.89923831648297,58.77,"CV_done",TRUE,1795,TRUE
"235","nig_cor",378,439,FALSE,0.0684416459033488,-0.0748290225061896,0.0790087514159914,0.735671157757909,0.820096064309331,0.791174254309159,0,1.1985245721178,1.3677082901649,1.56723620158528,0.0345079200548475,0.269476635510189,0.808003580988534,2.59470723205143,58.77,"CV_done",TRUE,1762,TRUE
"236","nig_cor",379,310,FALSE,0.23707540468315,-0.0973631071839158,0.0984615185194225,0.814917874480878,1.02938400365708,0.615126423825631,0,0.475929289171567,1.70257294520293,1.44954334976225,0.0356378285500172,0.271429359702172,0.363192550500542,5.71004615492291,58.77,"CV_done",TRUE,1790,FALSE
"237","nig_cor",380,387,FALSE,0.0117121600838701,-0.112686954239527,0.0673051356268594,0.626275375314044,0.763684683389734,0.431488339227009,0,0.458121174259245,1.13836617940451,1.31117711833234,0.0317408290740838,0.185863424632245,0.547336289813453,5.34521694004536,58.77,"CV_done",TRUE,1798,FALSE
"238","nig_cor",381,359,FALSE,-0.0807412222681951,-0.052390289003001,0.0426047102145492,0.42815460228884,0.652140836671742,0.439300072993967,0,0.497566010198512,0.958621733594147,1.19093512886722,0.0160635562886648,0.143928489688144,0.694910969066632,4.91525656377552,58.77,"CV_done",TRUE,1791,FALSE
"239","nig_cor",382,382,FALSE,-0.0109417003708389,-0.0395724801870452,0.0500474588902636,0.456990016883547,0.482122518901354,0.39434816333618,0,0.143356313025972,1.07642042186025,1.19790318338197,0.0280645541585984,0.168028796120123,0.472961916350599,4.89483792051673,58.77,"CV_done",TRUE,1803,FALSE
"240","nig_cor",383,371,FALSE,-0.119861252346057,-0.191002113318244,0.0872390567067999,0.656750188750873,0.926771752703409,0.580014755229347,0,0.0292759262336881,1.49022337576275,1.82382907446586,0.0327086497165161,0.263338847838641,0.445301735053913,4.51968410031663,58.77,"CV_done",TRUE,1784,FALSE
"241","nig_cor",384,312,FALSE,-0.19783408782507,-0.121183523294482,0.0721866455086915,0.443198878166611,0.654693954765195,0.344579579105511,0,-0.0970012967042964,1.65511203573125,1.73616018980644,0.0218378196774577,0.159068935463396,0.354847500398898,4.86157074170808,58.77,"CV_done",TRUE,1801,FALSE
"242","nig_cor",385,215,FALSE,-0.0364815425896741,-0.0689000948779682,0.0505563596103104,0.370019546320684,0.510681673559721,0.202003332030114,0,-0.164771614987021,1.45828121320747,2.16318720810459,0.0175630718820947,0.0894668913723252,0.050626074944265,5.52518737217342,58.77,"CV_done",TRUE,1802,FALSE
"243","nig_cor",386,244,FALSE,0.00413651339574024,-0.136812776457141,0.0519446626553406,0.246349490607099,0.406808596373678,0.708322961758062,0,-0.197774132907276,1.99001493869214,1.06846131289597,0.0115234065092627,0.0916405562872854,0.666542680153716,4.99265211898144,58.77,"CV_done",TRUE,1798,FALSE
"244","nig_cor",44,168,FALSE,-0.206311810540307,0.401318434583697,0.118105820054493,0.710211219883772,0.712442433602589,0.781794486648264,0,0.422634719907397,1.33178517261033,1.40807268707083,0.0425594168672025,0.337606663944386,0.796183205193956,1.65069007971772,58.77,"CV_done",TRUE,1460,TRUE
"245","nig_cor",45,493,FALSE,-0.112071358241139,-0.0154967153645214,0.136561153266075,1.02062877210579,0.173112932902951,0.0245280023622845,0.455211159060837,0.474400629926663,2.05882055873192,1.9763585870005,0.0283350391118219,0.195958317505884,0.491496646760033,10.8939920493629,58.77,"CV_done",TRUE,1457,TRUE
"246","nig_cor",46,484,FALSE,-0.196351130811787,0.140732890104527,0.0746038630658213,0.3665771075261,0.619437028342627,0.523913948884932,0,0.0802387737347695,1.5603677320507,1.46231868959311,0.0223044786834093,0.14480652537155,0.334356376201474,1.90617340642545,58.77,"CV_done",TRUE,1459,TRUE
"247","nig_cor",47,657,FALSE,-0.118086518846393,0.0702847762828616,0.0538081236808677,0.347928572569764,0.193373457639103,0.236850257806293,0,-0.0284330980348456,1.16727124539655,1.50457755318458,0.0142946165521585,0.121406672690341,0.335086030054228,3.86882776823309,58.77,"CV_done",TRUE,1458,FALSE
"248","nig_cor",48,711,FALSE,-0.262343848346993,0.398003032382257,0.0357438605040633,0.325889974270866,0.765899894143497,0.785047560254662,0,0.189402793797985,1.34698898963794,1.70444468410439,0.0133496262534453,0.127119492301134,0.273931354176866,4.24510923107189,58.77,"CV_done",TRUE,1461,TRUE
"249","nig_cor",49,431,FALSE,-0.0550699931043434,0.481790637904839,0.0337694981906475,0.367330705320159,0.79245127610207,0.768421341109679,0,0.31225962322261,2.03077730657881,1.98819274734004,0.0157303636688789,0.150132675912601,0.371389734736801,5.75894255194399,58.77,"CV_done",TRUE,1454,FALSE
"250","nig_cor",54,386,FALSE,-0.00778227532291541,-0.0254185691537081,0.222698917130779,1.64400269790648,0.0328831865182139,0.0928172872089819,0,2.18981467503694,1.40030799511449,1.34574735177795,0.0609320935877355,0.47661077061529,0.892897795545039,2.96882655469632,58.77,"CV_done",TRUE,1465,TRUE
"251","nig_cor",55,951,FALSE,0.00200965832334344,-0.00402839375226444,0.217322220941834,1.67500542809174,0.0586418274606992,0.104235039968798,0,2.02872521909552,1.41157908420689,1.33104098344026,0.0472998150635731,0.36912999324952,0.857645445680641,2.51835357404969,58.77,"CV_done",TRUE,1477,TRUE
"252","nig_cor",56,789,FALSE,-0.0516562306695847,-0.0590389941375438,0.118067267512293,0.816815722130836,0.127104114522618,0.177447424961276,0,2.3449424906777,0.821842093496108,0.9303571496621,0.0372610104083499,0.247339965303739,0.87071706158689,4.06117111239444,58.77,"CV_done",TRUE,1471,TRUE
"253","nig_cor",57,193,FALSE,-0.0491043024444714,0.271171045204988,0.0671087076128522,0.231178995095304,0.103976901576778,0.578251540007392,0,0.771121442126052,0.812464503202744,0.552291026352762,0.02780486581435,0.105802747669592,0.592780772586006,3.81695555678396,58.77,"CV_done",TRUE,1480,FALSE
"254","nig_cor",59,340,FALSE,0.124233978449821,0.497847626094921,0.0906447282542425,0.580601228054676,0.848552417098223,0.654241307795531,0,1.98190264537259,2.48903748516119,2.5482708389347,0.0238146294034867,0.165301209673118,0.768606767704209,1.08510505993609,58.77,"CV_done",TRUE,1380,TRUE
"255","nig_cor",67,722,FALSE,-0.083031875184047,0.162505497480637,0.124165690931515,1.98595630443184,0.20421645011949,0.412959842816453,0,1.9448206356154,1.66136034714037,1.64927719080871,0.038878950297476,0.442958215651743,0.759902494481867,2.77649468117842,58.77,"CV_done",TRUE,1387,TRUE
"256","nig_cor",68,1164,FALSE,-0.13930289574466,-0.0117226705662207,0.186593990754911,2.49394562747309,0.407883714574646,0.670772697174602,0,2.26991946200927,1.53848957368999,1.41057161428961,0.0592931568506305,0.579272387783363,0.829060545670474,2.13572137054746,58.77,"CV_done",TRUE,1387,TRUE
"257","nig_cor",69,657,FALSE,-0.125218607852606,0.090415861911525,0.146878787840109,1.93848682379131,0.483309296174593,0.669362415777251,0,2.45637633414461,1.15465403385137,1.19816325266167,0.050990418863165,0.470719192054715,0.842715099574091,1.95197073857817,58.77,"CV_done",TRUE,1372,TRUE
"258","nig_cor",70,409,FALSE,-0.076830526082174,0.126325601847377,0.0975292476807941,1.19854865689946,0.7729186651751,0.817635148182629,0,2.05966702897891,0.842055695375818,0.984889121432285,0.028646292061697,0.298544328084277,0.785409145856056,2.82302453472107,58.77,"CV_done",TRUE,1375,TRUE
