model,gridID,n_points,refit,Mu1,Mu2,Sigma1,Sigma2,Nu1,Nu2,Theta,Rho,Kappa1,Kappa2,sigma_e1,sigma_e2,rho_e,Time,TimeCV,cv_status,RB,n,conv
gauss_cor,153,452,FALSE,NA,NA,0.0563844593900137,0.315585165040268,NA,NA,0,2.27071583486345,1.19868483743369,1.15797029840308,0.0371472479028701,0.201890775409865,0.924515461436579,1.66208992202801,5.33,CV_done,TRUE,1213,TRUE
gauss_cor,154,592,FALSE,NA,NA,0.0327858634875866,0.00241037606933136,NA,NA,0,0.926840621616308,1.44736585465576,1.244292989754,0.0192107897119284,0.148068479782369,0.913328078912603,3.15445017195134,5.33,CV_done,TRUE,1212,FALSE
gauss_cor,155,130,FALSE,NA,NA,0.0253063007921221,0.00144078225786127,NA,NA,0,0.442320007494577,1.46227843582504,1.47311171507866,0.0134288349155919,0.126831858786245,0.832875143648822,3.16657055086008,5.33,CV_done,TRUE,1220,FALSE
gauss_cor,156,842,FALSE,NA,NA,0.00985144347320565,0.15178518827236,NA,NA,0,0.812472647944718,1.40498671029753,1.07265179763757,0.00469853190881723,0.095353969688866,0.857728702080487,3.21368857968461,5.33,CV_done,TRUE,1212,FALSE
gauss_cor,159,191,FALSE,NA,NA,0.0129713285493099,0.208389242901784,NA,NA,0,-0.277262802445442,1.34509808389418,1.13309184700901,0.00720330419296122,0.0969151531210021,-0.48155969707113,3.51264456033707,5.33,CV_done,TRUE,1216,FALSE
gauss_cor,160,481,FALSE,NA,NA,0.0111839379244535,0.187402245132978,NA,NA,0,-0.116137216298985,1.81478101727619,1.31332006153727,0.00765253247196891,0.0963765930826286,-0.417637216123326,3.31817126072391,5.33,CV_done,TRUE,1214,FALSE
gauss_cor,161,416,FALSE,NA,NA,0.00805103115900972,0.162930813248276,NA,NA,0,-0.476809059753986,1.15289188095951,1.40542928224498,0.00684281559726887,0.091941734443659,-0.507572997777595,3.41858333746592,5.33,CV_done,TRUE,1215,FALSE
gauss_cor,162,313,FALSE,NA,NA,0.0069086430866646,0.138130673454917,NA,NA,0,-0.718657989842251,0.938930726220386,1.31160524502201,0.00596299307019855,0.0874875919994249,-0.497172948466339,3.33073643893279,5.33,CV_done,TRUE,1215,FALSE
gauss_cor,163,295,FALSE,NA,NA,0.00605746808306157,0.122490046169877,NA,NA,0,-0.622121531454155,1.00287866754889,0.978577190268547,0.00417561096773057,0.0799184679136507,-0.560988128528652,3.23986812489176,5.33,CV_done,TRUE,1222,FALSE
gauss_cor,164,313,FALSE,NA,NA,0.00481540953565138,0.116459368250842,NA,NA,0,-0.733434664866383,0.741437887925063,1.01836596642049,0.0035141259130159,0.0749629868790684,-0.578651626449165,3.36721244455764,5.33,CV_done,TRUE,1221,FALSE
gauss_cor,165,435,FALSE,NA,NA,0.00512257458330383,0.114196786990222,NA,NA,0,-0.325553260062702,0.980712691994335,0.839210954576401,0.00290725428768724,0.0768563535909647,-0.619159797969638,3.25480203796592,5.33,CV_done,TRUE,1220,FALSE
gauss_cor,166,369,FALSE,NA,NA,0.00556215836609593,0.120820652673025,NA,NA,0,-0.38615897939642,0.893135020096256,0.727435023496213,0.00287660941915293,0.0835996627625014,-0.693438664357331,3.39578955313674,5.33,CV_done,TRUE,1215,FALSE
gauss_cor,167,327,FALSE,NA,NA,0.0065890216757744,0.132455610323143,NA,NA,0,-0.476086073295771,1.54025554852622,0.826763328390849,0.00311319533817185,0.084811848600007,-0.586319422121881,3.39285259415154,5.33,CV_done,TRUE,1216,FALSE
