"model","gridID","n_points","cv_pdensity_MAE","cv_pdensity_MSE","cv_pdensity_CRPS","cv_pdensity_SCRPS","cv_pdensity_MAE_sd","cv_pdensity_MSE_sd","cv_pdensity_CRPS_sd","cv_pdensity_SCRPS_sd"
"nig_cor",236,301,0.0106623124161164,0.000176930318195759,0.00728102951065865,-1.11112566463961,0.00316725822367376,7.6368541966609e-05,0.00173126533621127,0.105320917102653
"nig_cor",239,307,0.0102856215334759,0.000173347421873796,0.00730370742483027,-1.11460991869494,0.00398687404603245,0.000101577478564238,0.00235433532143847,0.159177705118857
"nig_cor",242,267,0.00807246845446472,0.000103961318562906,0.00576147183385325,-1.22454539590916,0.0032461692375103,5.59447931721274e-05,0.00161840800741159,0.118159194483553
"nig_cor",243,274,0.00760099501741381,9.23847644879489e-05,0.00533150302240121,-1.26887302113255,0.00177446961475208,2.89958653110832e-05,0.000967560023593226,0.0813871039432385
"nig_cor",246,177,0.00909322778269445,0.000145530439106692,0.00669121223004439,-1.13446832077039,0.00126262820899057,2.3884444371708e-05,0.000834206975715,0.0943321877011764
"nig_cor",250,117,0.0165750670415219,0.000508642771024037,0.0115903433242982,-0.868107048558194,0.00668121240807011,0.000298228208738235,0.00412131190288492,0.182321866409251
"nig_cor",257,126,0.0302400652754676,0.00152787162593327,0.0206863969513431,-0.569212956354967,0.00793953771859852,0.000499401081056122,0.00389391267520237,0.0724630657902861
"nig_cor",258,146,0.0723377172983934,0.00710684209018644,0.0468060174473352,-0.182567949863766,0.0324740860354082,0.004828546285313,0.0179130897378012,0.178088362059084
"nig_cor",26,244,0.0120411922459766,0.000249221193897178,0.00857946513410131,-1.03472413000984,0.00648173064662989,0.000196983514181884,0.0037376690404115,0.204323490551376
"nig_cor",274,180,0.0326455947028107,0.00144971247847029,0.0207767079457101,-0.589351870458504,0.0154294193373914,0.00111774011853972,0.0091516907280103,0.209112775706921
"nig_cor",28,140,0.0323376469483107,0.00154826761307385,0.0231081936728339,-0.522987284795286,0.0189652165680086,0.00135522653112206,0.0119280503342551,0.32600115925273
"nig_cor",280,124,0.00770229313030568,0.000100444858675718,0.00526466051036621,-1.27079463333056,0.0030770935973384,5.72630267744231e-05,0.00185577394256785,0.165927630267141
"nig_cor",283,154,0.0326833270710725,0.00152332730641659,0.0228270700465824,-0.538962086421272,0.0142383007263106,0.000999070623888224,0.00823039520313798,0.201655102522021
"nig_cor",294,284,0.0408785151000246,0.00279736518584523,0.0291222472468274,-0.424181731190147,0.0344632023024113,0.003067566226458,0.0212071618746569,0.430279122087279
"nig_cor",303,229,0.0207169995433661,0.000707085591811499,0.0146274114993111,-0.772932212384368,0.0107607066636062,0.000578220969227641,0.00689587291363262,0.241161442984241
"nig_cor",32,742,0.00690867830021498,0.000127394715384944,0.00514152208531747,-1.31341923171151,0.00246599282204709,4.62608292723504e-05,0.00144585299867959,0.154125383477399
"nig_cor",33,1151,0.0122748206858366,0.000303259785036157,0.00853643461027707,-1.05010623428968,0.00603732118353128,0.000211281105830918,0.00382111724365775,0.222041810157042
"nig_cor",34,470,0.0443983392356202,0.00390760320604265,0.0325788113587961,-0.368389363820961,0.027071954292632,0.00330817880566127,0.0181598477957872,0.309945826490762
"nig_cor",352,392,0.20432070672258,1.58290078814822,0.16447215650201,0.505262466166768,0.0613804697238137,0.0562819624120526,0.0383270211670913,0.522576476119867
"nig_cor",354,489,0.167038795328756,0.0359381822774876,0.121213046220416,0.307465226139563,0.0602802585615167,0.0214490307304341,0.0343849977606181,0.180580942831251
"nig_cor",358,444,0.134778208754645,0.0244441510860095,0.0807340572810143,0.0964043482808541,0.0656420532008233,0.0193228653100023,0.0376447046069016,0.194183560113821
"nig_cor",359,327,0.118004728623395,0.020144729437654,0.0759927014307287,0.0569875631220397,0.0679247930362246,0.0185895968330133,0.0423601864784197,0.261665903792583
"nig_cor",361,230,0.0583691442897838,0.00521266247481382,0.0389129840419322,-0.277679526675336,0.0314058282416337,0.00420419788321315,0.018301019694105,0.224403512035818
"nig_cor",363,189,0.0174669035933731,0.000501446163059664,0.0124801563431925,-0.842370585976743,0.00910947212619157,0.0003448996298199,0.00481974123651045,0.195438733272919
"nig_cor",371,154,0.0184235646438142,0.000619615905835949,0.0145356824696485,-0.767345760896721,0.0117892598397563,0.000603597453372603,0.00710708930961095,0.270564711724308
"nig_cor",373,304,0.0273190272819724,0.00128182740298177,0.0182327887719775,-0.656248756720101,0.0141533168552413,0.00112712625097865,0.00930013604814738,0.261800841692928
"nig_cor",374,487,0.0582967521715506,0.00574006134608511,0.0458527999422309,-0.152958360219395,0.0321046032079415,0.00509545595618657,0.0240920170197114,0.390980082665474
"nig_cor",377,543,0.101331618057945,0.0142797794421347,0.0799671629952236,0.111081808651873,0.0493875519556107,0.0108958551040533,0.0268369129180204,0.229700667186373
"nig_cor",381,328,0.131706234229721,0.0202415359193549,0.0914127441393212,0.173295673500635,0.0426748752473361,0.0113616654592654,0.0244010866268818,0.176995590478088
"nig_cor",382,328,0.163933114779433,0.0339705640734973,0.0989545803946988,0.192220767879627,0.0766194254713552,0.024037389509411,0.0403182653602562,0.189079481568026
"nig_cor",384,274,0.0223791209177961,0.000694953839526322,0.014207094811429,-0.770207122686973,0.0109862585304868,0.000548559587735154,0.00543575338145895,0.147049578612611
"nig_cor",385,210,0.0177390483715213,0.000395062236352846,0.0107686883217882,-0.915198706086823,0.0062088160691852,0.000231455853565013,0.00370982481550158,0.150045941119312
"nig_cor",386,233,0.00574281499501669,6.55975189630541e-05,0.00415666628545233,-1.40057110132001,0.00349191739109318,5.77459721745655e-05,0.00228887184105636,0.278511649296485
"nig_cor",45,434,0.0225340735359439,0.000866515317465662,0.0155948331837508,-0.742616069660883,0.0123155503876682,0.000749550710996687,0.00813257403018737,0.260552867739507
"nig_cor",46,422,0.0206899580723118,0.000782742960691581,0.0139432631750114,-0.799007879153099,0.00955532720470972,0.000487165524798527,0.00548280542539847,0.185321099774473
"nig_cor",47,597,0.0206140967380262,0.000603215528112159,0.0118692348362551,-0.857099933327057,0.00875730486502609,0.000402663957607397,0.00543576628242465,0.17796147633823
"nig_cor",48,591,0.0188909694026918,0.000529990441554114,0.0126169939067881,-0.838306946982588,0.0100118093496631,0.000432452094724256,0.00588014712372898,0.214845493212337
"nig_cor",49,367,0.0104328299994297,0.000180644604020529,0.00758526691137599,-1.09675090424923,0.0049068742404924,0.000115099933034467,0.00281054520682522,0.203297214058529
"nig_cor",54,329,0.00702415756824645,8.90895715462248e-05,0.00512813037322142,-1.28677024988109,0.00362499194391169,7.27857027124046e-05,0.00225413007057854,0.181984975871043
"nig_cor",55,843,0.0215264336473494,0.00067113199512994,0.0137641515271182,-0.794273478150361,0.0086611003604105,0.000416064319645191,0.00460881492142858,0.143044118163123
"nig_cor",56,760,0.0388668043955687,0.00243773166101722,0.0273850116041073,-0.460400979716582,0.0180806319672011,0.00169049104978125,0.00942902595178664,0.147858846721415
"nig_cor",57,173,0.0172569959685269,0.000506257741827318,0.0126521661339516,-0.798757183679791,0.00322531077458595,0.00017164128874742,0.00247067758648756,0.0980765654117891
"nig_cor",59,214,0.00453188266283997,3.61406783615463e-05,0.00338254867001968,-1.52098768462892,0.00200990117532324,2.21971207891396e-05,0.00109943162203094,0.186190422952121
