"presLevel","model","gridID","refit","n_points","cv_Psal_MAE","cv_Psal_MSE","cv_Psal_CRPS","cv_Psal_SCRPS","cv_Temp_MAE","cv_Temp_MSE","cv_Temp_CRPS","cv_Temp_SCRPS","cv_Psal_MAE_sd","cv_Psal_MSE_sd","cv_Psal_CRPS_sd","cv_Psal_SCRPS_sd","cv_Temp_MAE_sd","cv_Temp_MSE_sd","cv_Temp_CRPS_sd","cv_Temp_SCRPS_sd","cv_Temp_RMSE","cv_Psal_RMSE"
1000,"gauss_cor",179,TRUE,262,0.0131820445473351,0.000335674883839163,0.00984794130092799,-0.973982906577986,0.041033221706457,0.00318658017235137,0.0305358691448638,-0.394083225806343,0.000305288953088157,8.17615282548128e-06,0.000362101514779442,0.0211422696509606,0.00109103609019444,9.61887675967529e-05,0.00130435860856289,0.0175472869511664,0.0564498022348296,0.0183214323631959
1000,"gauss_cor",180,TRUE,570,0.0108256564015588,0.000203662338441322,0.00794221100879525,-1.07503235833927,0.046858320870828,0.0040644739994669,0.0344467125595911,-0.333417824623653,0.000245966874934965,5.77749986499515e-06,0.000308536200368474,0.0205387993340103,0.00112110790507274,0.000104431562108466,0.00130985267196354,0.0179290888545103,0.063753227365106,0.0142710314427977
1000,"gauss_cor",181,TRUE,221,0.0118840861753695,0.000278066003777698,0.00882432617195764,-1.02097595929553,0.0645003305035214,0.00866294231493028,0.0487077450325548,-0.148448070355172,0.000270344837866759,6.42497009432098e-06,0.000297331918035895,0.0208325587385422,0.00118534076202812,0.000163904797333713,0.00161397825521553,0.0243673423636062,0.0930749284981207,0.0166753112048231
1000,"gauss_cor",187,TRUE,113,0.0343562417969435,0.00195870560980525,0.0249028579774793,-0.490497141054237,0.243887755079585,0.0968965589990119,0.172245227199014,0.461172165657804,0.000502158240290126,3.57303082277478e-05,0.000618748710142242,0.0137936667335339,0.00474775277804649,0.00251679261527549,0.00555460391563488,0.0180686715007497,0.311282121232511,0.0442572661808798
1000,"gauss_cor",188,TRUE,266,0.0255058147907891,0.00120326596590596,0.0185808754706777,-0.648420152386642,0.179678271948102,0.0566928040854838,0.128650413402159,0.317867522265709,0.000592646085246247,3.43937076936951e-05,0.000701688416932651,0.0184556806018752,0.00407999810660092,0.00159094082808278,0.00495003466827645,0.019280441423619,0.238102507516162,0.0346881242777115
1000,"gauss_cor",189,TRUE,335,0.0167490300890047,0.00049909856215822,0.0123083824351441,-0.856840585333028,0.153017735678546,0.0394818225906388,0.110642100788136,0.245074385121751,0.000462812098370229,1.76610052786502e-05,0.00054743499518851,0.0189431001830137,0.00283368150078796,0.000915192350440872,0.00362250413581789,0.0174160895990949,0.198700333645011,0.0223405139188475
1000,"gauss_cor",190,TRUE,304,0.0133741234291811,0.000342229868592645,0.00994631371422188,-0.949645253086296,0.121106755469913,0.0246880781408576,0.0870841039474538,0.135009176061287,0.000317235812918357,8.51802822197817e-06,0.000406659163867896,0.0200480289231679,0.00269688104969326,0.000650968228715495,0.00314905638261635,0.0172639677719468,0.157124403390618,0.0184994558999081
1000,"gauss_cor",191,TRUE,580,0.00758086698920423,0.000103172758951193,0.00558375362969982,-1.24492043987428,0.105412421940353,0.0185447540674952,0.07567335185225,0.0559640505291501,0.000183730375789201,2.82800379618915e-06,0.000221786102889898,0.0187610080718719,0.0017699898278214,0.00039185936928407,0.00238460023881272,0.0166957778474983,0.136179124932918,0.0101573992218084
1000,"gauss_cor",192,TRUE,359,0.00924751083051986,0.000159804831283763,0.00683285647309066,-1.15271356368756,0.109317189826998,0.0194546879406417,0.077631974233359,0.0692640932221811,0.000205701328431091,3.99100169999576e-06,0.000247513437245069,0.0190328171747163,0.00208534999409746,0.000470465639168633,0.00268919838685409,0.0174148561892095,0.139480062878684,0.0126413935657333
1000,"gauss_cor",196,TRUE,170,0.00323029786094293,2.2047987877039e-05,0.00242924119300689,-1.65840655509945,0.0855447398554675,0.0126643511100391,0.0621644823934803,-0.0398663106738383,5.9896727915441e-05,4.33316979102411e-07,6.61346933024988e-05,0.0126986642309258,0.00125357297354803,0.000226072417746943,0.00143937725190379,0.0103827405198294,0.112535999173771,0.00469552849816067
1000,"gauss_cor",197,TRUE,277,0.00269144831490399,1.3267617700552e-05,0.0019770282587687,-1.76315395402481,0.0730368666752209,0.00845732572735877,0.0517354781437358,-0.130031375378225,6.59441936772547e-05,3.69529310805616e-07,7.58629472811097e-05,0.0180942524876941,0.00131417516999502,0.000188557186581468,0.00168993445510298,0.014854802976574,0.0919637196255065,0.00364247411803461
1000,"gauss_cor",198,TRUE,392,0.00294687220234747,1.57275324033035e-05,0.00216409833105564,-1.71708233779758,0.08285987107764,0.0116060831744828,0.0592157928366513,-0.0690076450519423,7.87691898571317e-05,4.69085350616462e-07,9.37368916606727e-05,0.0192577248485391,0.00145072658879431,0.000261064514901798,0.00192300493000301,0.0165012586790846,0.107731532869828,0.00396579530527024
1000,"gauss_cor",199,TRUE,420,0.00263712228317941,1.30246290994508e-05,0.00198750280008711,-1.75870730232972,0.0849904017763468,0.0112871334649553,0.059515083915428,-0.0633426128317635,7.24277256840575e-05,3.84829942254487e-07,7.81936560754064e-05,0.017908432683927,0.0015105640752458,0.000255189108696511,0.00198700322141847,0.0177818751773589,0.106240921800196,0.00360896510089122
1000,"gauss_cor",200,TRUE,460,0.00273730122396852,1.4088501412725e-05,0.00201408109496076,-1.76060557200305,0.0815727451682174,0.010824052438825,0.0580606367428457,-0.0781849897782617,6.17882338875364e-05,3.56330922112423e-07,6.75341094691429e-05,0.0186113043477211,0.0014024106605245,0.000237137287286079,0.00180380057785454,0.0174757498795891,0.104038706445366,0.00375346525396533
1000,"gauss_cor",201,TRUE,418,0.00265320779599382,1.31046959178987e-05,0.00198463832825478,-1.75992720469857,0.084954724107022,0.0121664447911789,0.0613885606266845,-0.0469866807577213,6.37545089240479e-05,3.83437525801207e-07,7.60586521438614e-05,0.0210760847689155,0.00145282465893235,0.00024960971870458,0.00182582182217943,0.0172884122719349,0.110301608289176,0.0036200408724072
1000,"gauss_cor",202,TRUE,399,0.00229090344193824,8.59633981792867e-06,0.00166443810038102,-1.84635778985134,0.0936562597119996,0.0137114342678618,0.0661519719978942,-0.0104757503068914,6.15674791002848e-05,2.95247631387537e-07,6.92263548999478e-05,0.0186644558069694,0.00147315132926757,0.000278408291084347,0.00191799863455762,0.0174215820371815,0.117095833691305,0.00293195153744544
1000,"gauss_cor",203,TRUE,445,0.00210137607989349,7.42519901099047e-06,0.00155792534647095,-1.87200060244557,0.095756158902335,0.0146629268643006,0.0679966513858535,0.00384454941791972,6.42402126510325e-05,2.83256292094176e-07,7.4641054054843e-05,0.0192882586410281,0.00141258919702408,0.00028061990520677,0.00181635026616129,0.0161245716006563,0.121090572978662,0.00272492183575795
