"model","gridID","n_points","cv_Psal_MAE","cv_Psal_MSE","cv_Psal_CRPS","cv_Psal_SCRPS","cv_Temp_MAE","cv_Temp_MSE","cv_Temp_CRPS","cv_Temp_SCRPS","cv_Psal_MAE_sd","cv_Psal_MSE_sd","cv_Psal_CRPS_sd","cv_Psal_SCRPS_sd","cv_Temp_MAE_sd","cv_Temp_MSE_sd","cv_Temp_CRPS_sd","cv_Temp_SCRPS_sd"
"nig_indep",111,373,0.0394385289810287,0.00272968100922177,0.0283950396323318,-0.42042918188462,0.340852253990605,0.209163437865468,0.251990069998658,0.669606812414313,0.000915024749797229,7.65978634405152e-05,0.000968887115865615,0.0197699814779272,0.00902448584432062,0.00712262657583841,0.00920663046685801,0.0182739104638372
"nig_indep",112,421,0.0457323020589254,0.0037087628353158,0.0324089869210108,-0.332473652895769,0.266997754485679,0.127037674148266,0.19611056374422,0.562954113688325,0.00157191454494786,0.000169412141427069,0.00200717468086666,0.0304375541617657,0.00919689519879717,0.00558658757014349,0.0110904858692568,0.0246021710799544
"nig_indep",114,182,0.0818532451815202,0.0133805103615204,0.0845602650492992,0.256237230478672,0.308507024857755,0.200144716648004,0.275174601495667,0.843985545230907,0.0046588714914929,0.000872113321848891,0.00881855763613748,0.0260338660661546,0.0178184483669525,0.0180570117516506,0.0361357046211247,0.033990442152173
"nig_indep",120,836,0.0216838706526617,0.00183042968613234,0.0174091796912059,-0.670600771224857,0.14896090568615,0.0379950346337897,0.106626830289327,0.226496992749256,0.000397496620902915,2.62691393392097e-05,0.000405215254337348,0.0103579038522184,0.00179001149870516,0.000688185393392634,0.00196158025149244,0.0104144165263592
"nig_indep",121,713,0.0209874148484747,0.000742862811332867,0.0154959601632139,-0.709052008645004,0.129654206547621,0.0264114698824748,0.0921778508446698,0.172557844022433,0.000524787656971085,2.3724893330422e-05,0.000541689327526315,0.0127583269875645,0.0020139420445297,0.000622645581578109,0.00261565896490728,0.0113811092389591
"nig_indep",123,340,0.0059417676011692,5.69162040644364e-05,0.00416976172402596,-1.34231183523892,0.095578091905637,0.0162543264419498,0.0688783297945778,0.00758764464084387,0.000111051907817555,1.70174492583579e-06,0.00012571766931828,0.0144306852118974,0.00201923394498798,0.000532083130453195,0.00204583587661478,0.0111980168989623
"nig_indep",125,290,0.00733296136053646,9.38667253413776e-05,0.00545558622711011,-1.19985091745597,0.142959070202993,0.0374117783938088,0.104574796646681,0.218366347461351,0.000179118515628157,3.03315789188324e-06,0.000185666965735733,0.0121059810184656,0.00229944611947001,0.000895505351544259,0.00274057148537447,0.0132497303185799
"nig_indep",126,858,0.0172982873386951,0.000490211851959962,0.0124313779127899,-0.821539425418033,0.150148513497366,0.0391628058932389,0.108101609942228,0.230015625922752,0.000271523993147199,1.14317350829354e-05,0.000330987301686058,0.016784272034597,0.00247708186567907,0.000999972769552828,0.00320031956360008,0.0148371583994748
"nig_indep",127,949,0.0149371416662424,0.000370829749079494,0.0107407176496015,-0.908597578555949,0.127992237604771,0.0268035104376727,0.0906530316627743,0.146500436849932,0.000289533887433313,1.07632157705793e-05,0.0003586840775613,0.015906321260427,0.0027954754644615,0.000830365559969233,0.00276893317325355,0.0141500289598797
"nig_indep",128,476,0.0156600602862701,0.000411900542956286,0.0112498513623613,-0.893831939779575,0.129309097858466,0.0267734503542418,0.0918395252487825,0.155497475269011,0.000264466611625526,9.81148491650935e-06,0.000352034533284688,0.0165427443315222,0.00238030324550787,0.000747567428147329,0.00335455909813944,0.016888228074276
