"model","gridID","n_points","cv_Psal_MAE","cv_Psal_MSE","cv_Psal_CRPS","cv_Psal_SCRPS","cv_Temp_MAE","cv_Temp_MSE","cv_Temp_CRPS","cv_Temp_SCRPS","cv_Psal_MAE_sd","cv_Psal_MSE_sd","cv_Psal_CRPS_sd","cv_Psal_SCRPS_sd","cv_Temp_MAE_sd","cv_Temp_MSE_sd","cv_Temp_CRPS_sd","cv_Temp_SCRPS_sd"
"nig_cor",100,392,0.00992397024399814,0.00015833752229531,0.00706927065683564,-1.12822421693586,0.0494988629705313,0.00422535295941563,0.0358753123483792,-0.320047086081307,0.000148196031579515,3.04846955260156e-06,0.000173010645630238,0.0143478567794039,0.0010096376796967,0.000103403430744935,0.00108230685011784,0.0152242015578297
"nig_cor",101,410,0.0109317971436718,0.000191173134181977,0.00775979047790335,-1.08425909034958,0.0404095731478385,0.00276260901271386,0.0288917098638605,-0.429154423583729,0.000137390149448087,3.11179543851722e-06,0.000162361866385821,0.011521896825157,0.000814477799859426,7.07190885964828e-05,0.000902086882163233,0.0135881253316279
"nig_cor",102,442,0.00825974097596607,0.000115739660513938,0.00589548484994402,-1.22578518654191,0.0343832415745393,0.00196659942524264,0.0246558945511014,-0.503535037696944,0.000138800660651366,2.47154273094992e-06,0.000157192669541903,0.0141313552407083,0.000666422772656438,4.65143827847762e-05,0.000788110073463623,0.0135163814194053
"nig_cor",103,408,0.00629574576441824,6.66456623428059e-05,0.00454680426607212,-1.348023145391,0.0348129400043883,0.00213352343939616,0.0252593466848047,-0.496447291430049,0.000107217271256781,1.43431703750425e-06,0.000122123779368748,0.0142114200322871,0.000780204517930298,5.76122276220654e-05,0.000823870706843327,0.0135621817188069
"nig_cor",104,538,0.00407339034576149,2.60809673324583e-05,0.0028895769318597,-1.57629793442437,0.0424791445655416,0.00315328257034846,0.0302769014168132,-0.407707566644568,8.20422229527363e-05,7.2662869687876e-07,8.51815084810857e-05,0.0130167576102002,0.000733917907950143,7.65821526823004e-05,0.00075371300299206,0.0122891730901929
"nig_cor",105,228,0.00335942609201778,1.95723981415571e-05,0.00245653933659462,-1.64944108175563,0.0421566599878291,0.00278374525733591,0.0293175806364384,-0.414575127576326,4.23013293696498e-05,2.99955177548524e-07,5.09477872819744e-05,0.0116711844836122,0.000572082573126516,4.81858328725317e-05,0.00061980760759005,0.0110613090818812
"nig_cor",107,310,0.00454623511373307,8.17048880148025e-05,0.00343183954709912,-1.5586818123683,0.10171866632228,0.0223608714282384,0.0770900115900855,0.0476410022795074,9.54217369256217e-05,2.6256521897652e-06,0.000130964380329214,0.0216870665299165,0.00236317900136824,0.000843966406687023,0.00257269909257628,0.0169659620299418
"nig_cor",108,360,0.0129179264806901,0.00045939926941224,0.0096140131182634,-1.01215334186963,0.302130701825546,0.200007106198977,0.222845010890985,0.568731024876674,0.000393580661669645,3.53405360413595e-05,0.000577103040109588,0.0193244676104982,0.00773788872054902,0.0119393005442151,0.0107885080810058,0.0199475036892703
"nig_cor",109,610,0.0135562273732244,0.000560157942223216,0.0102894186169978,-0.972058475452678,0.23225682766261,0.122452770166258,0.17588886420656,0.460713664738456,0.000452010249084135,2.12171137708262e-05,0.000442280640700687,0.0179760344534241,0.00802406575469443,0.00566788079287657,0.00795509336562746,0.0168340087030928
"nig_cor",110,540,0.0132820147847899,0.000341866389242387,0.00993987617985702,-0.953102972090699,0.170337381367952,0.0652572296126283,0.131691877415464,0.320215362961735,0.000397122446351275,1.22158312097859e-05,0.000413990221239831,0.0154286130245308,0.00593699114672707,0.00250653461005934,0.00572085687908275,0.0157763196569106
