"presLevel","model","gridID","refit","n_points","Mu1","Mu2","Sigma1","Sigma2","Nu1","Nu2","Theta","Rho","Kappa1","Kappa2","sigma_e1","sigma_e2","rho_e","Time","TimeCV","cv_status","RB","n","conv"
1000,"gauss_cor",57,TRUE,173,NA,NA,0.100261763387387,0.633301244747476,NA,NA,0,1.4956429201536,1.34941394808515,1.41399630734324,0.023924965006567,0.127136243985211,0.839266499592703,6.17289932257599,0,"CV_done",TRUE,1100,TRUE
1000,"gauss_cor",59,TRUE,214,NA,NA,0.0751666955543465,0.25584332024697,NA,NA,0,4.54336232977814,3.80999958039285,4.45539515826987,0.00699730209639989,0.0263612355137398,0.938529828339739,23.9689355452855,0,"CV_done",TRUE,359,TRUE
1000,"gauss_cor",68,TRUE,1003,NA,NA,0.0476734802121705,0.326773362209215,NA,NA,0,-1.53714703640582,0.980964616319727,1.02186142203812,0.0135817140376452,0.0775179971727922,-0.317984890274603,1.42766597857906,0,"CV_done",TRUE,2054,FALSE
1000,"gauss_cor",69,TRUE,634,NA,NA,0.0347358131203233,0.196788418314561,NA,NA,0,-2.08651348801926,1.12835662276607,1.15306211452398,0.00859998785680992,0.0492830721899909,-0.491628578370372,12.1354634734657,0,"CV_done",TRUE,2011,TRUE
1000,"gauss_cor",70,TRUE,380,NA,NA,0.0248841825194053,0.135838343739082,NA,NA,0,-2.45951915611844,1.21264243757758,1.16138252480769,0.00709451651428393,0.036485291215989,-0.800463419331217,15.2632551612457,0,"CV_done",TRUE,1533,TRUE
1000,"gauss_cor",71,TRUE,374,NA,NA,0.0153093445162982,0.081035783462732,NA,NA,0,-1.25701982546073,1.14160447867922,1.13973030494633,0.00728242182279654,0.0344885187323869,-0.889427648601121,3.84123066696856,0,"CV_done",TRUE,1653,TRUE
1000,"gauss_cor",72,TRUE,479,NA,NA,0.0104264463050869,0.0535066306363023,NA,NA,0,-0.355790333251481,1.15785040441031,1.18874906499655,0.00705907704917855,0.0318842504124655,-0.921544001304641,1.17476911036505,0,"CV_done",TRUE,1724,TRUE
1000,"gauss_cor",73,TRUE,378,NA,NA,0.0133132396019976,0.0679846054134345,NA,NA,0,0.362620927325982,1.71318850133201,1.43617235082354,0.00612627189516859,0.0295681234733278,-0.741030356855908,6.4233706323968,0,"CV_done",TRUE,1579,TRUE
1000,"gauss_cor",74,TRUE,544,NA,NA,0.0134714290892231,0.0913704735409366,NA,NA,0,0.157111737259803,1.96436262328515,1.34283969259385,0.00604915839656314,0.0356186435036809,-0.428453269180163,18.3878111830023,0,"CV_done",TRUE,1683,TRUE
1000,"gauss_cor",79,TRUE,486,NA,NA,0.0566379897258223,0.953474392056802,NA,NA,0,1.92324192841901,0.774935590424405,1.2270955252302,0.0158583775398285,0.229605823693245,0.848688903310088,1.69770342548964,0,"CV_done",TRUE,1377,FALSE
1000,"gauss_cor",80,TRUE,496,NA,NA,0.0638196974413889,0.884188494690536,NA,NA,0,1.70688224617512,1.2590401612603,1.33700163824725,0.0169365630211642,0.189896569277198,0.7236864742325,1.68583443264994,0,"CV_done",TRUE,1409,FALSE
1000,"gauss_cor",81,TRUE,400,NA,NA,0.062614167227013,0.64842366711681,NA,NA,0,1.37888541582127,1.22400615289703,1.17701491014626,0.0255743431832473,0.203798668315152,0.822581594733983,1.32577291241399,0,"CV_done",TRUE,1505,TRUE
1000,"gauss_cor",82,TRUE,496,NA,NA,0.103834400803399,0.635893430616501,NA,NA,0,2.14284158551953,1.7980572895906,1.67515198159118,0.0440689245750946,0.225629849755052,0.904404026308386,4.56401444911957,0,"CV_done",TRUE,1977,TRUE
1000,"gauss_cor",83,TRUE,589,NA,NA,0.118660321255769,0.663711098346892,NA,NA,0,2.49576182480176,1.84231674904363,1.8262001524801,0.0529239918981841,0.234260304291328,0.916482187978506,6.51044131504165,0,"CV_done",TRUE,1807,TRUE
1000,"gauss_cor",84,TRUE,483,NA,NA,0.0799872759134247,0.265118353278566,NA,NA,0,1.7576454336098,1.62537060624377,1.70515406829891,0.0281390844686737,0.119727316450815,0.930355193813423,6.3629681545496,0,"CV_done",TRUE,1107,TRUE
1000,"gauss_cor",85,TRUE,436,NA,NA,0.0459299289842059,0.12800501629599,NA,NA,0,1.39770792398304,1.43789547931421,2.53222276383749,0.0075487349407354,0.0285775957311756,0.914236080794794,5.29295910398165,0,"CV_done",TRUE,836,TRUE
1000,"gauss_cor",86,TRUE,368,NA,NA,0.0414414366315738,0.140535664543802,NA,NA,0,2.55896252620528,1.35868994868589,1.48183847711845,0.0062298819303531,0.0231640027764148,0.928960028650044,31.7964768131574,0,"CV_done",TRUE,542,TRUE
1000,"gauss_cor",95,TRUE,563,NA,NA,0.0361020339255441,0.32111318987917,NA,NA,0,-0.888602209013379,1.14424377738863,1.07990073052625,0.0137004763229857,0.110516598707633,-0.591148797295409,1.49169323975841,0,"CV_done",TRUE,2045,TRUE
1000,"gauss_cor",96,TRUE,880,NA,NA,0.0397153227571568,0.307045872437315,NA,NA,0,-0.960354183834085,1.1413697410122,1.29266310334261,0.0134188714812342,0.0936352715568488,-0.611411387564079,5.21300492876106,0,"CV_done",TRUE,2873,TRUE
1000,"gauss_cor",97,TRUE,552,NA,NA,0.0370540483218442,0.254366720830093,NA,NA,0,-1.13088622051865,1.19502568899648,1.42194588735696,0.0115592811100867,0.0677408701612236,-0.603823903536286,1.85858942435847,0,"CV_done",TRUE,2208,TRUE
1000,"gauss_cor",98,TRUE,440,NA,NA,0.0313569239466449,0.185829578092764,NA,NA,0,-1.47225482149479,1.09197296246629,1.07465593540027,0.00856269196445416,0.0501625173485756,-0.735481623074161,19.1509964234299,0,"CV_done",TRUE,1503,TRUE
1000,"gauss_cor",99,TRUE,316,NA,NA,0.0237353004628577,0.138344653237665,NA,NA,0,-0.981244470869322,1.27233448508929,1.10803508696479,0.00887491667649128,0.0483136065670206,-0.77232925163584,3.69296650562021,0,"CV_done",TRUE,1252,TRUE
1000,"nig_cor",100,TRUE,392,-0.243133755570624,0.23694642865844,0.014739965861524,0.0996671751093693,0.741675405218058,0.821667379626369,0,-0.355538543534313,1.42489809981602,1.49561960139978,0.00857100776008432,0.0504747845015018,-0.764015782018016,3.6652636524345,0,"CV_done",TRUE,1440,FALSE
1000,"nig_cor",101,TRUE,410,0.0253920731812736,0.286298595957538,0.013446405880979,0.102895844899799,1.65410539989191,0.851819043849493,0,0.243117565664675,0.991855573169312,1.30917744466857,0.00831930799080939,0.0426087065836147,-0.722911592957234,3.67377336049797,0,"CV_done",TRUE,1668,FALSE
1000,"nig_cor",102,TRUE,442,0.0544492129427897,0.213526066925182,0.0124001959874857,0.0934175879710921,1.26656915244007,0.559917551764519,0,0.296416737661201,1.20832676560364,1.33765993042031,0.00706519354369601,0.0394094331688354,-0.529157881960471,3.68224802339519,0,"CV_done",TRUE,1478,FALSE
1000,"nig_cor",103,TRUE,408,-0.015438902505749,0.13357447989581,0.0120761536064828,0.131599992911899,0.340657294364664,0.404698191636268,0,0.481066230800621,1.52042764502953,2.00630895868443,0.00617971771922044,0.0329816508545663,-0.322190098556404,9.23690338406298,0,"CV_done",TRUE,1413,TRUE
1000,"nig_cor",104,TRUE,538,0.042873204165194,0.174874397026371,0.0122659619111928,0.107428826496404,0.423633884797369,0.589572597569815,0,0.0302034387197584,1.83139730672348,1.42975350357,0.0039474321434328,0.0394178550255136,-0.482482286338552,3.67447280536647,0,"CV_done",TRUE,1444,FALSE
1000,"nig_cor",105,TRUE,228,0.0820992820893893,-0.391455525955464,0.010373035667093,0.137843631364147,0.562035320494487,1.73194013413355,0,-0.311346593095619,1.42057385932031,3.38298086237341,0.00357246226963785,0.04038434682404,-0.565684839526534,3.61692696849229,0,"CV_done",TRUE,803,FALSE
1000,"nig_cor",107,TRUE,310,0.0390705885973747,1.90763091503981,0.0215084390245177,0.166466066711774,0.0734980569122813,1.83270964802021,0,-0.290884584265005,0.944222786167386,0.960477225398406,0.0046309537042191,0.129073692020226,-0.910647248870916,2.6322253489246,0,"CV_done",TRUE,596,FALSE
1000,"nig_cor",108,TRUE,360,0.0739820643332532,0.0872239815404067,0.0437437645554021,1.06664761001103,0.155908862415516,0.198069880289801,0,1.33588658205752,1.6653885837346,1.51325166613293,0.00912659471733576,0.146373658500453,0.442402466631651,3.66067695755374,0,"CV_done",TRUE,1297,FALSE
1000,"nig_cor",109,TRUE,610,0.0542285170000101,0.0525441546782292,0.0635694030511663,1.23362316179405,0.0624785458234282,0.19383738481572,0,0.72297496273417,0.444464174421323,0.496619789454071,0.0148878055541456,0.236322515377892,0.757886026216727,3.72292374501626,0,"CV_done",TRUE,2069,FALSE
1000,"nig_cor",110,TRUE,540,0.0235408134372302,-0.0492768093767302,0.0619521954213962,0.742558995106717,0.0577101200337589,0.782316611940474,0,0.87155008900231,0.701541817221851,1.03090819774041,0.0128460239608607,0.157212223801355,0.687290439633772,3.68419903986708,0,"CV_done",TRUE,1828,FALSE
1000,"nig_cor",111,TRUE,373,0.0203867943459645,0.0208572666376284,0.0908280033455171,0.579054124622792,0.102352472120104,0.108216255018176,0,0.772037934214989,1.99737992294998,0.688948056699162,0.0142831053531944,0.132267695727799,0.740932175546712,3.6818150499877,0,"CV_done",TRUE,1604,FALSE
1000,"nig_cor",112,TRUE,421,0.00351559408801148,-0.00265977679703803,0.121707609253354,0.741972356141523,0.043526803867425,0.196781090451243,0,2.68999599270458,0.850973689782809,0.683296110458286,0.0143473889670623,0.106097316305324,0.600129285673445,3.64707147525968,0,"CV_done",TRUE,1679,FALSE
1000,"nig_cor",114,TRUE,182,0.0844705122021885,0.0151395017153405,0.17083717301683,1.07978828506269,0.680766290119933,0.0104478927599922,0,0.584658604392436,2.73514802107465,4.17978750598416,0.0414487216012981,0.158733119470102,0.932430017897418,3.71625100803872,0,"CV_done",TRUE,811,FALSE
1000,"nig_cor",120,TRUE,836,-0.000110781998615539,-0.000541152018493412,14.7179769301142,91.2907147269305,6.49784480946307e-12,3.42370802147712e-05,0,13.0096713318978,2.2792475160593,2.51127660088944,0.0813463136119691,0.111836689446382,0.585076264755233,4.5726683047469,0,"CV_done",TRUE,2152,FALSE
1000,"nig_cor",121,TRUE,713,-0.0383051345303556,0.0567864471565366,0.064923695627163,0.261730950417158,0.132699733339658,0.22910085019345,0,1.96310374735938,3.23538567493085,1.77452926073378,0.0203647172711194,0.123351594571,0.616355368967751,12.8323843780491,0,"CV_done",TRUE,1869,TRUE
1000,"nig_cor",123,TRUE,340,0.209360886455908,0.333518849967673,0.00892411255304686,0.212591714939772,0.408076469159227,3.89103205568218,0,-0.53543463944155,4.1152585042031,0.572605924698937,0.00469255356227809,0.0979537320364887,0.903009529552106,3.59652346634754,0,"CV_done",TRUE,983,FALSE
1000,"nig_cor",125,TRUE,290,-0.0385894317854255,0.0696571464642363,0.0183259800366239,0.323209630363825,0.0166822028910716,0.139621281589097,0,-0.56547614688474,1.47620391948843,0.754569275884039,0.00637978282121591,0.108248384072645,-0.756352322140866,4.41153303162643,0,"CV_done",TRUE,750,FALSE
1000,"nig_cor",126,TRUE,858,-0.0199167903808939,0.0942165334514138,0.0229060274271312,0.260835411044756,0.250474349991872,0.240930511219607,0,-0.309633965522101,1.29031763459866,1.09445321737998,0.0105114704322992,0.0962741825956066,-0.52356168225112,3.60476762680544,0,"CV_done",TRUE,2395,FALSE
1000,"nig_cor",127,TRUE,949,-0.0159405455422763,0.27037418910911,0.024123489862118,0.223826189057177,0.25469465717836,0.655651370896579,0,-0.371555096685522,1.31316956567398,1.52669647807864,0.0114203935936693,0.08543517905786,-0.57759691332317,3.62527548679875,0,"CV_done",TRUE,3079,FALSE
1000,"nig_cor",128,TRUE,476,-0.160192703844462,0.0119289573296128,0.0178469846625498,0.229779265480686,1.37071331699125,0.186775629543834,0,-0.275331184941877,0.930746128697576,0.940289202608236,0.0110591794266155,0.0851463548018228,-0.646708432282954,3.61436240964742,0,"CV_done",TRUE,2188,FALSE
1000,"nig_cor",129,TRUE,337,-0.102609926760642,0.264526059087597,0.0130077726680911,0.19350812716739,0.212214103366553,0.313641001033721,0,-0.115566664493989,0.993630231436503,1.79767089804306,0.00929885736526607,0.0696010388361282,-0.713665144133699,3.59319727182112,0,"CV_done",TRUE,1519,FALSE
1000,"nig_cor",130,TRUE,330,-0.0224033458769922,0.213202467779218,0.0138756549131631,0.139612821713085,0.346988476474507,0.528185413470939,0,-0.187809689201843,1.38214295612384,1.10751614257201,0.0072081154412268,0.0570584966677258,-0.581630597384072,3.59366258139688,0,"CV_done",TRUE,1265,FALSE
1000,"nig_cor",131,TRUE,282,-0.00588181188787545,0.0069961856474949,0.0150389354276814,0.117721273671474,0.195394400939448,0.469662864286953,0,0.0242756571026164,1.49314218521347,1.33192337105606,0.00636456731086045,0.0580432094752136,-0.611090304977699,3.55734640139397,0,"CV_done",TRUE,1225,FALSE
1000,"nig_cor",132,TRUE,353,0.111208775927623,0.0577788710028455,0.00890952497837868,0.23406935435597,0.359294560525318,0.254102260110935,0,-0.298553979183074,2.19367215488234,1.69945579318414,0.00631341993918395,0.0502420643770762,-0.280143734960981,2.92511567877399,0,"CV_done",TRUE,1342,TRUE
1000,"nig_cor",133,TRUE,631,0.0391244188236567,0.168888899614133,0.0153509813926447,0.16946938540969,0.170182615337351,0.706784292685301,0,-0.20052539848826,2.41454010754272,1.9008783881047,0.0056171727747944,0.0468126235710148,-0.348342816746674,4.10382019610869,0,"CV_not_done",TRUE,1706,FALSE
1000,"nig_cor",134,TRUE,326,0.0544976503311942,0.0250051969456782,0.00956684218118328,0.202953039640669,0.335634091436721,0.13494567740867,0,-0.173139634646163,1.40659026721871,1.52929909087302,0.00545554115046344,0.0505970138958659,-0.344986626121653,15.5815187171433,0,"CV_done",TRUE,1501,TRUE
1000,"nig_cor",135,TRUE,278,-0.0515816458206854,0.192979051921338,0.00763550055070831,0.156121009110431,0.479277732472584,0.671158137922878,0,-0.420536947297884,0.900849360838357,1.20204694000855,0.00397038727602797,0.0400489695076238,-0.384145438940785,3.57125506198793,0,"CV_done",TRUE,1088,FALSE
1000,"nig_cor",136,TRUE,250,0.0162635058910496,0.145036519749793,0.00804401688194522,0.120389371493651,0.668272777763868,1.08092680678579,0,-0.159498498880146,1.29771297328644,1.79312360462655,0.00310370027155925,0.0376384422842736,-0.45731428873861,3.57369486169131,0,"CV_done",TRUE,1185,FALSE
1000,"nig_cor",137,TRUE,241,0.0631052627900699,0.241211447552833,0.00779073925573496,0.123351074417536,0.648535660226098,1.8570587500635,0,-0.160349615524621,1.13714811250496,1.79254727161376,0.00268673329868685,0.0423714646583744,-0.490312205470518,3.60126355215907,0,"CV_done",TRUE,1109,FALSE
1000,"nig_cor",138,TRUE,151,0.0425515461720955,-0.09841918702321,0.0224645587724865,0.61227441186476,0.020575034435376,0.115956999959128,0,0.950763451017839,3.16269984700257,4.11920966502841,0.00211776646655119,0.0762218492170807,-0.694559303899452,3.55221260218433,0,"CV_done",TRUE,682,FALSE
1000,"nig_cor",139,TRUE,209,0.00241047062849037,2.57640075580841,0.0184065248379185,0.216872112949591,0.112470610606639,4.25143138377988,0,-1.28357961536794,0.608568242682497,0.550827409774456,0.00314596180286682,0.10687264034011,-0.894644244094062,3.59454537276317,0,"CV_done",TRUE,758,FALSE
1000,"nig_cor",140,TRUE,163,0.0192956532120968,0.189110797098048,0.0253201177538618,0.528335037396898,0.161723242114384,0.407326955786497,0,0.377446088046185,2.47415239319528,1.72305748394709,0.00553809458974521,0.10807722445753,-0.0567386780743886,4.49572431372272,0,"CV_done",TRUE,915,TRUE
1000,"nig_cor",141,TRUE,243,0.0215447174111796,0.0524516801933333,0.0321326239688104,0.517793615228671,0.221004703024167,0.153224614191578,0,0.181949914068407,1.32196469948712,1.2122571699957,0.00919601743076841,0.123297230842747,0.16685586272308,2.6555499431822,0,"CV_done",TRUE,1089,TRUE
1000,"nig_cor",142,TRUE,325,0.00729701848050065,0.0208841753566765,0.0417333575368403,0.362205789346459,0.50373130776287,0.0631398347169221,0,0.164770853518812,2.27681758163693,1.84316255026266,0.0109860334284946,0.0808890742314913,0.264017447998278,14.1891318203343,0,"CV_done",TRUE,1378,TRUE
1000,"nig_cor",143,TRUE,415,0.0681306446575296,0.0212301561423907,0.0405448268049029,0.228360733267738,0.312191292519208,0.0800012747828036,0,0.446413538034301,1.58231038447429,1.50369695675585,0.012147767354364,0.075032800519599,0.30356427206212,7.34043427447478,0,"CV_done",TRUE,1565,TRUE
1000,"nig_cor",144,TRUE,477,0.0884130672732868,-0.0917205611103557,0.0427180419216411,0.211595684974736,0.272998059559226,0.748366802999316,0,1.30073361956228,1.82023664082023,1.76448495965375,0.0101411865904328,0.0736853216541636,0.32005906788301,2.48622616085741,0,"CV_done",TRUE,1549,TRUE
1000,"nig_cor",145,TRUE,520,0.0253867639878132,0.0676825436225292,0.0585563541861698,0.231743214709576,0.0688844810524532,0.718503242248977,0,1.5852946965863,1.57322646725038,1.52941308981145,0.0109502102792177,0.0681485164271103,0.331761232369755,2.8606291935179,0,"CV_done",TRUE,1944,TRUE
1000,"nig_cor",146,TRUE,327,0.0237600691950489,0.0470867562825489,0.0809063188006547,0.249136163825961,0.220878581057263,0.573368854486912,0,1.88243103795537,4.40296355232883,2.39478053687785,0.014437058313424,0.0797615038008121,0.54722345992567,3.66269294684132,0,"CV_done",TRUE,1321,FALSE
1000,"nig_cor",152,TRUE,153,0.116631905674679,-0.863715275098009,0.0271339498487003,0.432939470427436,0.271438828603713,4.57736847870831,0,3.51152353389343,0.851909533564574,2.19561019808023,0.083670211372223,0.393192830178246,0.976775121595442,3.2500040851699,0,"CV_done",TRUE,584,TRUE
1000,"nig_cor",153,TRUE,452,0.00524985589114503,-0.105644426171077,0.062964781005579,0.633094468907149,0.0410431221506875,0.983199703774136,0,2.92409013798622,1.16793622299532,0.558636881192595,0.0354121159639112,0.19955288854984,0.912617261239439,3.54106544307261,0,"CV_done",TRUE,1640,FALSE
1000,"nig_cor",154,TRUE,592,0.00264656122181551,0.0185145418302462,0.127620221283182,0.784133762132092,0.0264415924396102,0.0359638998309851,0,1.4015269487275,2.91462810237048,5.67389477277757,0.0161360434385083,0.128601143138745,0.92266786596462,3.48434884890914,0,"CV_done",TRUE,1835,FALSE
1000,"nig_cor",155,TRUE,130,0.0955724946478403,-0.0473426291947713,0.0307489497027876,0.209407703322717,0.13622447615258,1.06656545564229,0,1.3119450718941,2.03802507772321,1.8299537444814,0.00945151209747246,0.0996076136710939,0.778513408701657,3.72163016050778,0,"CV_done",TRUE,1478,FALSE
1000,"nig_cor",156,TRUE,842,0.0936356805085893,0.336491491888842,0.012075117547753,0.153560512753763,0.311076702124016,0.746620970703457,0,1.14784027206882,2.12189833946156,1.11615833498473,0.00351370582297574,0.104434595864248,0.768642463574745,2.82159563216898,0,"CV_done",TRUE,1059,FALSE
1000,"nig_cor",159,TRUE,191,-0.108124870918749,0.0258419424243236,0.0134729383178966,0.249968271125661,0.388383737643584,0.438535731035864,0,-0.488822900513461,1.67266623858058,1.18893344615834,0.00682129993266611,0.0972868303558418,-0.449125128454068,3.44639666035771,0,"CV_done",TRUE,1011,FALSE
1000,"nig_cor",160,TRUE,481,0.0107943115879015,0.0272365922120206,0.0148303411884196,0.221141870250411,0.282911309684714,0.277717923606627,0,-0.157808396350156,3.53778956278061,1.43963511037539,0.0068121055646946,0.0907516657198269,-0.426515399557567,3.71444895286251,0,"CV_done",TRUE,1600,FALSE
1000,"nig_cor",161,TRUE,416,-0.540764737202385,0.128349548668312,0.0285070054358709,0.183506562015318,0.719563121677984,0.446325058280972,0,0.246807317296229,0.0261488214610658,2.11397451400952,0.00792048874616641,0.0959943911983685,-0.628099640008062,3.45192172839962,0,"CV_done",TRUE,1718,FALSE
1000,"nig_cor",162,TRUE,313,0.00923522346278111,0.0589478133903305,0.0105994962383735,0.134917939296653,0.077809009911751,0.501922255896982,0,-0.0679789512765686,1.84233736993392,1.11483273589025,0.00436398309784151,0.08782751289114,-0.612107617026581,3.49723269394426,0,"CV_done",TRUE,1328,FALSE
1000,"nig_cor",163,TRUE,295,-0.0427415417568753,0.074769799644415,0.00775313003140033,0.12632609613456,0.0977040089798686,0.469619668616236,0,-0.112942079681185,1.33078916106894,1.23712917009758,0.00305456015427535,0.0762430510516325,-0.681128140749704,3.48518959209047,0,"CV_done",TRUE,1375,FALSE
1000,"nig_cor",164,TRUE,313,0.0269746309212882,0.569210992915134,0.00886501618016282,0.102982812381047,0.243326552249363,0.735597422474008,0,-0.341823539244834,0.303760926053008,1.34914200329798,0.00304251492374374,0.0652546726734983,-0.515829797198519,4.24425604198542,0,"CV_done",TRUE,1410,FALSE
1000,"nig_cor",165,TRUE,435,0.195638628810088,0.187452688049237,0.00663839154220354,0.125571539727499,0.409473266621675,0.41517281089453,0,-0.795741757506946,2.13545279121408,1.11816274968028,0.00242985584455874,0.0675249187151127,-0.509551660526921,3.13610940006044,0,"CV_done",TRUE,1468,TRUE
1000,"nig_cor",166,TRUE,369,0.557835154729254,0.0828454219819827,0.00517734595330483,0.185940622988732,0.541718982399169,0.144962718710611,0,-0.468737284685862,1.51026752716343,1.06565514474135,0.00276070369388634,0.0765363168942945,-0.670602116023378,3.47348288589054,0,"CV_done",TRUE,1512,FALSE
1000,"nig_cor",167,TRUE,327,0.0289360574222724,0.0791445398757746,0.00746616294940954,0.199049473056181,0.0729823433822174,0.486482022056026,0,-0.723145408913626,1.13247104294685,1.16583234409128,0.00271955207629601,0.0776384818449784,-0.646698793791269,3.49293623278814,0,"CV_done",TRUE,1610,FALSE
1000,"nig_cor",168,TRUE,356,0.00646038292455181,0.0277778044616551,0.0112346183045149,0.148478778664476,0.0794882029568999,0.187929576512552,0,-0.270381925432444,0.206947557804219,1.23552666318647,0.00348047522377045,0.0911808911899988,-0.651175193876963,3.48175309348989,0,"CV_done",TRUE,1465,FALSE
1000,"nig_cor",169,TRUE,245,-0.374503298980811,0.209600858176574,0.00470564151079668,0.110976397726007,1.7692543270075,3.69521347139493,0,-0.139627235197222,1.20305275173443,0.715459157980923,0.00272842795221483,0.0982732448879406,-0.768443797003016,3.73517954359728,0,"CV_done",TRUE,1220,FALSE
1000,"nig_cor",170,TRUE,260,0.0285642321288112,0.225990995774263,0.00620621024708256,0.100664809988788,0.257473948358231,0.542375256535631,0,-0.58937079564361,0.626334516760016,1.03638072400499,0.0025950890782275,0.0873339515666461,-0.663781438050886,3.49806798572618,0,"CV_done",TRUE,1173,FALSE
1000,"nig_cor",171,TRUE,345,0.162892368947798,0.470869668556683,0.00747843372043618,0.0664986969600853,0.608992167967007,0.224912594436873,0,-0.0372716527527921,0.389809870172264,0.493598302102053,0.00190717771639988,0.0912971605713251,-0.740404383131444,3.47415254035206,0,"CV_done",TRUE,1227,FALSE
1000,"nig_cor",172,TRUE,379,0.0116439871578559,0.695054763919998,0.0043783650592788,0.101686263253354,0.726740995515336,0.934153229888842,0,-0.339980572393729,1.9376451600486,1.04329226633302,0.00168823502315337,0.0805135285283801,-0.687684194448953,3.50163583621659,0,"CV_done",TRUE,1324,FALSE
1000,"nig_cor",173,TRUE,366,0.0489350169946115,0.921659852960289,0.00652256372323623,0.0713326263420467,0.173445455997933,0.944738902193938,0,0.0188345874088139,2.55371195798945,0.988589467419611,0.00200568806222794,0.0953091729900945,-0.647012801932789,3.47803535397682,0,"CV_done",TRUE,1140,FALSE
1000,"nig_cor",174,TRUE,143,-0.0183814678406561,0.181435224378164,0.0181212745380136,0.116133405907828,0.027787519013775,0.470798604543486,0,-0.00470448508653216,0.594458148678375,1.0327207760926,0.00326670214460514,0.0853536762001223,-0.546038184179576,3.50886571675815,0,"CV_done",TRUE,838,FALSE
1000,"nig_cor",175,TRUE,134,-0.16179569397631,0.676542530322518,0.0344418981252195,0.179199868120237,0.462266148128516,1.19171160451495,0,-0.468857052454157,0.493080537813603,1.25039983284245,0.00516519180973453,0.0872339301539461,-0.600298992203276,3.49769196815513,0,"CV_done",TRUE,499,FALSE
1000,"nig_cor",177,TRUE,175,-0.0622744480852835,0.085177785211086,0.0462322508515049,0.135357244150863,0.409004204513067,0.481412273766261,0,0.527957592223359,1.69380985305415,1.58029923482476,0.0167284523142244,0.0536606664251107,0.161927578371002,3.4823609730077,0,"CV_done",TRUE,643,FALSE
1000,"nig_cor",178,TRUE,256,-0.00216060271062895,0.129858651054849,0.0372887178928078,0.14841887948075,0.710327319602995,0.431407463481176,0,0.587804236054213,1.79078089162401,3.43805657904153,0.0123097879025477,0.0300729270606904,-0.207863535353944,3.51926761024528,0,"CV_done",TRUE,971,FALSE
1000,"nig_cor",179,TRUE,262,0.145851291205157,0.174521730095676,0.0297907739179203,0.0935748992480445,0.94864204476832,0.441547995021335,0,0.359284443885212,2.00231435896836,1.24918995496786,0.00974850577968855,0.0425697223866287,-0.0948861856545124,3.48514733119143,0,"CV_done",TRUE,1290,FALSE
1000,"nig_cor",180,TRUE,570,0.177075007295744,0.0652525978748411,0.0239865865214257,0.109530830050082,0.891009114765707,0.226777191063731,0,0.313489848333043,1.81523090105512,1.72938675936017,0.0100130048484675,0.0505720315791808,-0.0444457138445363,3.48295854923074,0,"CV_done",TRUE,1739,FALSE
1000,"nig_cor",181,TRUE,221,0.122339364669548,0.0124483574647391,0.0221363832820653,0.108168819241937,0.838775124156394,0.19404416724134,0,0.233802092011415,1.92329770237345,2.4305241725833,0.00973645588757874,0.0474123589546033,-0.0021665121079388,3.50651946311196,0,"CV_done",TRUE,1197,FALSE
1000,"nig_cor",187,TRUE,113,0.0115692306783057,-0.0120144929386848,0.115371630566428,1.03724757421003,0.163119862965485,0.808545834910965,0,3.93659139430384,2.0632347652388,2.66189409355116,0.0205099688444724,0.0683779123420899,0.359850273431057,4.82749889855308,0,"CV_done",TRUE,494,FALSE
1000,"nig_cor",188,TRUE,266,-0.150107515607247,-0.166128468977306,0.0204346345342384,0.243791561475914,0.259993783379076,2.22766476741375,0,2.13127164348447,0.475525447224305,0.611641103302033,0.0318110011570757,0.179069319574671,0.761221949453523,4.62587029788229,0,"CV_done",TRUE,983,FALSE
1000,"nig_cor",189,TRUE,335,0.0378971937165412,-0.0554495024864206,0.0274511244342498,0.297984435661777,0.963378806553987,0.229921556885022,0,0.363465268199356,0.991304317829712,1.31821956595205,0.0157203075078451,0.141626902793146,0.761529098298072,4.68814089994188,0,"CV_done",TRUE,1185,FALSE
1000,"nig_cor",190,TRUE,304,0.184382235729173,0.21348447210889,0.0274120037125182,0.124273134625704,0.152099164731443,0.160845220515971,0,-0.393321079734315,1.37918374436635,1.17575222327207,0.0164120028740476,0.147896126848213,0.803635417558816,4.66013466573424,0,"CV_done",TRUE,1354,FALSE
1000,"nig_cor",191,TRUE,580,-1.14470791090482,0.107542724406066,0.0144705177697488,0.20160723876415,0.516092035522275,0.256667743021862,0,0.150948053845878,0.306424765959796,0.35377969854245,0.0100208649626122,0.125845586403673,0.795106567063019,4.42144568292355,0,"CV_done",TRUE,1720,FALSE
1000,"nig_cor",192,TRUE,359,0.217397154539354,-0.197413188142224,0.0182631509434742,0.131703594883551,0.226469656966344,0.432032716910917,0,0.61402560830989,0.616999239388587,0.194080922600936,0.0134582181881051,0.135782075618446,0.771815211307847,5.01928754272284,0,"CV_done",TRUE,1269,FALSE
1000,"nig_cor",196,TRUE,170,0.0181002449712152,-1.10162958846699,0.00625219603675816,0.130599307397091,0.524367686711336,1.61597410154009,0,0.0206179828974603,1.20149092308687,0.535485386784521,0.00343827902329211,0.106542788146181,-0.760254323411833,3.40583845889679,0,"CV_done",TRUE,760,FALSE
