"presLevel","model","gridID","refit","n_points","Mu1","Mu2","Sigma1","Sigma2","Nu1","Nu2","Theta","Rho","Kappa1","Kappa2","sigma_e1","sigma_e2","rho_e","Time","TimeCV","cv_status","RB","n","conv"
10,"gauss_indep",100,TRUE,428,NA,NA,0.17689872911159,0.804877571890791,NA,NA,0,0.864410270876029,0.407265839788816,0.385050049785372,0.0575328489438125,0.520699372705563,0,2.1649036630657,0,"CV_done",TRUE,1539,TRUE
10,"gauss_indep",101,TRUE,423,NA,NA,0.183623838902123,0.711652809919217,NA,NA,0,0.567428977967904,0.336047007418594,0.322714758069345,0.0645401146457866,0.437491508143836,0,2.07541723443402,0,"CV_done",TRUE,2037,TRUE
10,"gauss_indep",102,TRUE,457,NA,NA,0.206653185420246,0.755327701312164,NA,NA,0,0.613336920604135,0.336356097686915,0.271923575343519,0.0834931751605017,0.397758139191969,0,3.80755267315441,0,"CV_done",TRUE,1837,TRUE
10,"gauss_indep",103,TRUE,426,NA,NA,0.217156945219832,0.784464672546286,NA,NA,0,0.823177554244706,0.482446806490971,0.233280372882741,0.0983320407896512,0.397211848207047,0,46.4078928192457,0,"CV_done",TRUE,1494,TRUE
10,"gauss_indep",104,TRUE,565,NA,NA,0.217895038185741,0.928617315688169,NA,NA,0,1.00779761189461,0.587065784288448,0.369889147961724,0.08206767186038,0.351582019627006,0,1.3267236821657,0,"CV_done",TRUE,1511,FALSE
10,"gauss_indep",105,TRUE,239,NA,NA,0.208219834152427,1.26853937998878,NA,NA,0,0.789054239757794,0.676209484069953,0.775321407646603,0.0661951833570619,0.304951542085944,0,1.30815582073673,0,"CV_done",TRUE,844,FALSE
10,"gauss_indep",107,TRUE,367,NA,NA,0.217422423151484,1.12998602359893,NA,NA,0,0.124049065021949,0.607723597594133,1.08461212118256,0.136979898818721,0.502785622292525,0,23.6889878373014,0,"CV_done",TRUE,691,FALSE
10,"gauss_indep",108,TRUE,404,NA,NA,0.248584320113289,1.58964033011569,NA,NA,0,0.717430059617793,0.628180938148561,1.02204379711661,0.141227318110525,0.64808734393483,0,1.31319853603288,0,"CV_done",TRUE,1422,FALSE
10,"gauss_indep",109,TRUE,643,NA,NA,0.106259390323537,0.76866585623511,NA,NA,0,-0.236037332634284,0.419083115348814,0.764949414307499,0.0443684879748122,0.416431249318194,0,1.38861584716373,0,"CV_done",TRUE,977,FALSE
10,"gauss_indep",110,TRUE,555,NA,NA,0.356072872288206,1.41071802514006,NA,NA,0,1.69644516406679,0.669712315966425,0.986595092883915,0.0957429652326457,0.395572877017159,0,1.30764651454709,0,"CV_done",TRUE,1855,FALSE
10,"gauss_indep",111,TRUE,342,NA,NA,0.257929465733322,0.950997708944009,NA,NA,0,1.6077187129836,0.9278227406259,1.16282610945745,0.0675497222919674,0.310288225360256,0,1.29345005536521,0,"CV_done",TRUE,1544,FALSE
10,"gauss_indep",112,TRUE,358,NA,NA,0.135009142182502,0.605680359942481,NA,NA,0,1.69700520256802,1.06961222839671,0.335266604429097,0.050488118770335,0.343642386200827,0,1.29276661524342,0,"CV_done",TRUE,1495,FALSE
10,"gauss_indep",113,TRUE,523,NA,NA,0.128103672234584,0.71803349561717,NA,NA,0,1.77092687864178,0.85866431115381,0.351536942195272,0.0501307915405038,0.335312589027579,0,1.29553277453339,0,"CV_done",TRUE,1536,FALSE
10,"gauss_indep",114,TRUE,163,NA,NA,0.170461950551532,0.614909874546516,NA,NA,0,0.701891306556292,0.360015749564573,1.07722805784307,0.105198469533821,0.340608636204587,0,1.40746517026038,0,"CV_done",TRUE,879,FALSE
10,"gauss_indep",120,TRUE,878,NA,NA,0.169468369166869,0.541738300996772,NA,NA,0,0.232840220953879,0.584707220332576,0.553397003040327,0.0966318555912042,0.326307887496912,0,13.53721502165,0,"CV_done",TRUE,2239,TRUE
