"model","gridID","n_points","cv_pdensity_MAE","cv_pdensity_MSE","cv_pdensity_CRPS","cv_pdensity_SCRPS","cv_pdensity_MAE_sd","cv_pdensity_MSE_sd","cv_pdensity_CRPS_sd","cv_pdensity_SCRPS_sd"
"nig_cor",358,464,0.235661208130688,0.0779633762854043,0.137401654092197,0.364875489142822,0.11915890323484,0.0541103162387139,0.0622082050098789,0.174947525034847
"nig_cor",359,349,0.234889104212489,0.0851005276893685,0.161709352154566,0.433361452069035,0.130611418936435,0.0723349365709623,0.0793749538826865,0.257674422903654
"nig_cor",365,446,0.353746275986161,0.186510013902423,0.226311013533369,0.60236200331252,0.192083289941003,0.15486599917742,0.10679822084544,0.20585696835062
"nig_cor",366,472,0.24545494105943,0.0884378705658862,0.171372930110251,0.464554415411413,0.121828294102752,0.0698987230798256,0.0700528826115119,0.213671870307162
"nig_cor",367,401,0.17610186334977,0.043099902076396,0.11558430765419,0.270314118885695,0.0608079141914781,0.0233704477839076,0.0325069715743048,0.128375123634191
"nig_cor",368,422,0.170191599448009,0.0426719681955612,0.120740823446262,0.286867545860764,0.0922444037905991,0.0338561684606147,0.0497363474344414,0.216076751347127
"nig_cor",369,412,0.204943677334169,0.0557112992879771,0.120245872769239,0.302950927089906,0.0786958923999639,0.0352553545273704,0.0472003978462142,0.151488203728324
"nig_cor",370,145,0.0569755710822254,0.00582839712915247,0.0406052728801185,-0.258996817606814,0.0284253417539505,0.0042061902828999,0.0180684957255262,0.2227839786316
"nig_cor",373,293,0.113067211325112,0.027291103652292,0.0819316821112367,0.086662634785868,0.0405403789478494,0.0132653159512553,0.0277133705324806,0.184909826410335
"nig_cor",374,491,0.092128116604459,0.0161977705478749,0.0674238778711901,0.00620761764741474,0.04400810227704,0.0102643021422385,0.0235440700378186,0.150516413396688
"nig_cor",375,394,0.106707883075625,0.017954972197381,0.0773551126745998,0.0721259903441787,0.0635750416688459,0.0161532419749893,0.0388793525169512,0.288174102836005
"nig_cor",376,421,0.134350226578136,0.0256818702050331,0.0910634922805997,0.149126853187933,0.0676756139770371,0.0209036185387407,0.0392648525710209,0.21775972587109
"nig_cor",378,434,0.205503804510581,0.0568806471104005,0.125651370404994,0.315894291829735,0.105320920577355,0.042683055534341,0.0517189097713392,0.172365668083205
"nig_cor",379,309,0.126700689269532,0.0250382186588143,0.0978555861664005,0.20458080661664,0.0731476741379912,0.0218229570128785,0.0423581236105741,0.279593224086499
"nig_cor",380,381,0.124805054765906,0.0220765189380451,0.0898308005826681,0.157883892981589,0.0576723160492525,0.0168739414873499,0.0366193989167363,0.263578856018212
"nig_cor",381,355,0.112864734281754,0.0176777278460041,0.071266069407682,0.0275165945741077,0.0475642884982571,0.0115384160607143,0.0240708748454901,0.143151411834386
"nig_cor",382,377,0.117256931861342,0.0199336359528353,0.0726716622829467,0.0531481024517126,0.0588238391354277,0.0160602503757873,0.0319593427491427,0.177634071274907
"nig_cor",383,356,0.129352027080074,0.0286047402649686,0.0977159530952775,0.18469391059956,0.0638043265383686,0.0196377014907035,0.0343872815932191,0.183556672953488
"nig_cor",384,276,0.114712554919761,0.025771184647526,0.0840690894543903,0.147652982447856,0.05259663080453,0.0148274490816977,0.0364535786898997,0.335979816603776
"nig_cor",386,233,0.0510471741535211,0.00500143884278297,0.0373580983261989,-0.307566715668902,0.022883075641149,0.00339980415972105,0.014416062671468,0.187064501715667
"nig_cor",79,495,0.279004381097027,0.135043594078265,0.202259872511217,0.541250710084462,0.122891728007595,0.0835439682297995,0.0679770995180692,0.163027755317691
"nig_cor",80,509,0.216371029124039,0.0817686012312488,0.153371289375881,0.412946638695841,0.115710864208325,0.068366188802407,0.0684555182401692,0.197446711257541
"nig_cor",87,101,0.121880555282874,0.0229984359284533,0.0895047741816924,0.145664330166446,0.0655315784829946,0.0173165320376837,0.0379795297684351,0.249001863333457
"nig_indep",109,643,0.354354518814268,0.171401047535479,0.24443129486211,0.646371472531716,0.175015056101035,0.130192848205612,0.0966938912314552,0.219062166635867
"nig_indep",155,118,0.56506165384174,0.555085389728053,0.578359578174583,1.68064975403894,0.050576700508843,0.0519981942567271,0.0304487237546144,0.0974850969312017
"nig_indep",175,141,0.819069529602609,1.2597109189616,0.555245407018912,1.04734946214157,0.480132620896471,1.31329929299528,0.396315581007022,0.368237711717409
"nig_indep",18,976,0.133064059632569,0.028934904567382,0.0896397541405506,0.141743984740862,0.0758019302794034,0.0230248738390284,0.0425822995603871,0.217566981586511
"nig_indep",214,100,0.106789208832157,0.0175390307973759,0.0801008250461304,0.130427105924579,0.0251694681860219,0.00567897913693949,0.00941195962698195,0.0367136289784902
"nig_indep",283,151,0.121070890428729,0.0239973441476516,0.0886393544074026,0.148015398855357,0.0261189301505718,0.00656872969899054,0.0118286869926605,0.0501805061797718
"nig_indep",326,596,0.210240208848428,0.0633969592755395,0.131197477953499,0.347240789208376,0.0876662100858171,0.0416411597953089,0.0421227538505411,0.121528614205282
"nig_indep",328,573,0.233732047772758,0.0747885236271943,0.157983417213819,0.424485362684769,0.107985935188455,0.0532357271007854,0.0583778634665121,0.18336549648714
"nig_indep",330,573,0.36260010603523,0.199667317250408,0.251975229566873,0.657086490556064,0.211029190247625,0.172620844872107,0.120368009068957,0.235784544927633
"nig_indep",346,596,0.435607815277401,0.271139232290003,0.313087570274313,0.774982722183878,0.245341434849126,0.236225146326082,0.144772160655486,0.277860317320188
"nig_indep",350,667,0.249588501199583,0.0665163188001673,0.133097374004255,0.339007660994748,0.00116404275791829,0.000587613854035925,0.00188639277658615,0.00615951596756696
"nig_indep",352,387,0.137263646662895,0.0287730406165558,0.0941252435170804,0.164782066910934,0.0721763175295936,0.0238963217467194,0.0429982482511344,0.213526190597389
"nig_indep",354,499,0.116360304915461,0.0206602816065723,0.108668782615329,0.323251921629769,0.0456097083952386,0.0134030978548782,0.0265752763932727,0.210025089762297
"nig_indep",357,500,0.233699839069076,0.0736072650371579,0.225159466101073,1.07919218011249,0.0391066009791598,0.0185119505729341,0.0225944906529324,0.15603762608755
"nig_indep",358,464,0.234349433022755,0.0765536588027861,0.135855767924891,0.360198286895737,0.116671792126812,0.0531770113752818,0.0608223258935475,0.172071225911669
"nig_indep",365,446,0.351332886244679,0.180429366393371,0.224261736084684,0.598474094152054,0.187096907945918,0.146841719386726,0.103304203385727,0.20138578680763
"nig_indep",366,472,0.244783503588951,0.0876530903746551,0.17041662979534,0.460277699038107,0.121323895442845,0.0693029169249031,0.0702972980489115,0.216966853401012
"nig_indep",368,422,0.169430582401956,0.0423565289474516,0.120236795311144,0.284101761047908,0.0926857575783727,0.0339508623966745,0.0500874508260736,0.21709708656026
"nig_indep",369,412,0.204399567275528,0.0557576842460023,0.119970576788318,0.301339914588193,0.0788361669155062,0.0352938837600468,0.04705196479306,0.151253441356435
"nig_indep",373,293,0.112759016188669,0.0267130514341992,0.0785766879923363,0.0538963592972767,0.0380074917825775,0.0108484943449073,0.0235938487442784,0.143518216511757
"nig_indep",374,491,0.0931653304237123,0.0169845347291385,0.0718623589124837,0.0335789354714509,0.0450078358336075,0.0109631781183255,0.0249443355899799,0.168235915432639
"nig_indep",375,394,0.106391462956635,0.0180935937550941,0.0769026286766992,0.0662920085386892,0.0631672858585886,0.015927727216293,0.0388509810316955,0.287136596094131
"nig_indep",376,421,0.133599298019837,0.025195983896671,0.0901642630400716,0.1434271005913,0.0667740571625541,0.0203838107307346,0.0381257209244852,0.209242349610837
"nig_indep",378,434,0.20411359381956,0.0555119548216767,0.123967730271274,0.30697817594726,0.106056529531491,0.0426489292339146,0.0526350321259999,0.182308580556732
"nig_indep",379,309,0.124771275201547,0.0244366213896779,0.0965039381382559,0.190989917459672,0.0731250396985179,0.0216205896894909,0.0420459427899189,0.271724319255396
"nig_indep",380,381,0.124123403106721,0.0218465760904705,0.0893696324731183,0.151233006441098,0.0579873505409446,0.0168513812550258,0.0368757426497124,0.259522758916835
"nig_indep",381,355,0.113132994340778,0.0176856211976959,0.0716337636873639,0.0303589059742052,0.0473747516948005,0.0115336141381363,0.0241141476649719,0.143156076519045
"nig_indep",382,377,0.115896132351607,0.019385090350796,0.0711828067678406,0.0417163977647963,0.057896312474195,0.0156414918134684,0.0312396572067274,0.1759825144383
"nig_indep",383,356,0.124242658792486,0.0264390649336912,0.0946738273173118,0.167076700936098,0.0637220403297334,0.0189511965296339,0.0346101525623716,0.195169645738572
"nig_indep",384,276,0.111674731502593,0.0239952186045572,0.0824180623885925,0.13441359094883,0.0521812713840083,0.0144629339030935,0.0355620121324231,0.323736282554434
"nig_indep",79,495,0.271292994704986,0.128359326628532,0.199761065787445,0.539812745208764,0.119672884111083,0.0795386865734335,0.0607011094468655,0.129747824196037
"nig_indep",80,509,0.234639355465889,0.0937470866222021,0.165572693007684,0.458206531465618,0.114965896771823,0.0695752182490475,0.0618156197884621,0.148346591156311
"nig_indep",87,101,0.122642863755702,0.0235738618059312,0.0895502303256769,0.139043984516462,0.0646194497765439,0.0173575540457754,0.0347945607016252,0.203529367710365
"gauss_cor",100,428,0.302730655761769,0.158539074394033,0.203179429580432,0.555378407946154,0.180897576738281,0.147165125042156,0.1130189860211,0.253969687694026
"gauss_cor",101,423,0.303583981869134,0.134427406691945,0.214646345188607,0.575581811703852,0.167346087658366,0.115955553576836,0.0939589065660438,0.221659325748114
"gauss_cor",102,457,0.196717895200169,0.060987329710411,0.136178596057457,0.350572486532558,0.111162597690902,0.0545167269074173,0.0683043351097414,0.241359542729612
"gauss_cor",103,426,0.129833587938703,0.0239673718815241,0.0881818843764464,0.136888928747586,0.0597393760755677,0.0173095004152225,0.0326501938144503,0.164211160587498
"gauss_cor",104,565,0.103106955902919,0.01698368872796,0.068343478109246,0.0144320931399619,0.0543636975888466,0.0132561154601886,0.0312996350652958,0.192904891828631
"gauss_cor",105,239,0.0965857898574022,0.0143485170997399,0.0574992324937392,-0.0459034642207767,0.0437860857625859,0.00973205052438562,0.025380180273138,0.147694171713003
"gauss_cor",107,367,0.223727446130385,0.0873602859635294,0.158258741064838,0.41859848232335,0.105866591746191,0.0561777311697637,0.0623245113566828,0.208330841100503
"gauss_cor",108,404,0.303969293577027,0.141614566987996,0.1964388966992,0.53696030393258,0.154517080864225,0.102188577150935,0.0829136694440232,0.178553611605942
"gauss_cor",109,643,0.355281003829756,0.17082458702786,0.259303073231275,0.686584515835655,0.155472218665681,0.116586580799606,0.0885300217994155,0.213657325692434
"gauss_cor",110,555,0.24185635282557,0.0913874758655468,0.186091098533563,0.513601367686901,0.132090878009394,0.0794112696004304,0.0801695061457605,0.253625248213465
"gauss_cor",111,342,0.143668950413004,0.030230422996773,0.0905673767308054,0.163592369730347,0.0762163575962428,0.0241238778855838,0.0408866731245235,0.17245292404762
"gauss_cor",112,358,0.107275320632189,0.0170588223034498,0.0741363604242891,0.0505289455075103,0.0497821130278458,0.0118851880130249,0.0259429457293461,0.15472961231365
"gauss_cor",113,523,0.100230905178793,0.0158353850427995,0.068375758594487,0.0119550911716205,0.0608339846150006,0.0144670464935347,0.034070235223584,0.212385453006481
"gauss_cor",114,163,0.0790239464979891,0.00935799980664581,0.0593265215401574,-0.0343596788994768,0.0367366448422484,0.00658570722677182,0.0159152478307057,0.092420301164609
"gauss_cor",120,878,0.203021031395177,0.0635846034905672,0.141125377466349,0.36682929766509,0.0979627361120606,0.049726034678448,0.0628812636835949,0.226973164864807
"gauss_cor",121,772,0.214598736964671,0.0761650053083833,0.158080597507423,0.423778396174752,0.11758055612562,0.064050646045685,0.0739954221996928,0.229970554387224
"gauss_cor",123,360,0.502065828912954,0.39269277684411,0.349023933092543,0.824245729052213,0.219627388274512,0.247825751843807,0.138179987053356,0.234280015525095
"gauss_cor",125,442,0.28608788017367,0.122377180066838,0.189283414102784,0.518336309115784,0.158622106881425,0.0993141690255746,0.0845728418258421,0.194782388943884
"gauss_cor",126,898,0.423965769976458,0.268494386484879,0.281858025337524,0.718309042720782,0.255480062205161,0.240082085675517,0.147165175777495,0.235943832328752
"gauss_cor",127,971,0.535253907730382,0.367602208325245,0.329537702087431,0.795464043443682,0.280626295852112,0.309978246012385,0.157885865111033,0.220851507012726
"gauss_cor",128,478,0.420403582773656,0.251040007482965,0.285135244061587,0.720223707127096,0.176277222753292,0.159154651386651,0.0949014181793356,0.163785737755984
"gauss_cor",129,321,0.355301033808919,0.180557639055994,0.238287601091763,0.630002075160994,0.169220353629036,0.126959930735545,0.0864471445613118,0.163748960921243
"gauss_cor",130,331,0.342851611005282,0.163573413865858,0.203619377943588,0.564641410241301,0.156247076258041,0.112984298660835,0.0885939274772532,0.170699260305287
"gauss_cor",131,294,0.318102784140177,0.154272676954403,0.246627931650112,0.660242646253076,0.165422797699512,0.117822204367301,0.0947563801924631,0.239038488084388
"gauss_cor",132,374,0.349626401418262,0.186969440435725,0.252063565134461,0.663558777595397,0.314217518149907,0.229834498097019,0.173228413065057,0.375624476373948
"gauss_cor",133,715,0.252792143037846,0.100489294110342,0.186919514849188,0.513155910001534,0.159236824956486,0.096670164897791,0.0945486353085091,0.279780372596414
"gauss_cor",134,382,0.327602714653299,0.152836057200648,0.191303523516322,0.537533545730952,0.146308328191011,0.101447438304422,0.0817217000964069,0.162387661941441
"gauss_cor",135,329,0.395709697711138,0.22944264761236,0.280344715580723,0.712167683590979,0.252867225063327,0.219780911035516,0.145063223408266,0.273178376846264
"gauss_cor",136,301,0.475965642462732,0.312283659855736,0.287087656818736,0.737910677218646,0.210280426616646,0.21850811562634,0.11303051108287,0.152524629965055
"gauss_cor",137,295,0.464792979823872,0.303220612592462,0.305150231989645,0.756038579826641,0.224818957531834,0.248622676085417,0.153579356419566,0.24672392024405
"gauss_cor",138,168,0.521102204803165,0.371360476794595,0.353999457079944,0.82442872890198,0.241265296826626,0.261549197899498,0.12385729390366,0.172540735437879
"gauss_cor",139,235,0.258753981432897,0.250411689248302,0.187597258518337,0.516941858833952,0.161952958283641,0.297786762258999,0.112423501617643,0.258170921165539
"gauss_cor",140,182,0.378521765801653,0.196771121597213,0.287695700236682,0.750053556094184,0.187411919142283,0.15957521654452,0.115988504942602,0.27142320255266
"gauss_cor",141,264,0.476332539736697,0.324574000583989,0.312776111088013,0.766586164149286,0.289440581998342,0.308181498384493,0.172706535262637,0.265629689405667
"gauss_cor",142,343,0.446658402404626,0.293813054184442,0.326014045123574,0.788995405127403,0.113966503431947,0.12009152761382,0.0659311683386448,0.11201476378515
"gauss_cor",143,415,0.476150608902007,0.323642994278634,0.320368696350671,0.777697250111855,0.218552090071523,0.236120023872301,0.120305644905341,0.181940813695255
"gauss_cor",144,473,0.354560324372855,0.186173189234673,0.277245963807081,0.728722165684122,0.200747950061972,0.154804002609843,0.117518913023707,0.283089614987013
"gauss_cor",145,449,0.427263628417131,0.244854526560876,0.301300184043105,0.74944208559806,0.213288188966581,0.182689636339149,0.110809197922601,0.201197281160195
"gauss_cor",146,303,0.468526680486577,0.292295339934548,0.269747113860376,0.705024500590031,0.184009514231092,0.177217034056512,0.0971699077427913,0.141439102176345
"gauss_cor",152,171,0.117254004358965,0.0243771246023554,0.0856962880131798,0.1171866227005,0.0556261501882767,0.0162555519103968,0.0304159635233166,0.153237940458278
"gauss_cor",153,412,0.233022826607296,0.0837776760089219,0.163198740949242,0.439009232081581,0.136124664527325,0.0777181983387495,0.0820505143080309,0.246912800033875
"gauss_cor",154,595,0.49799329120169,0.346491503291479,0.369965316462943,0.865000597879324,0.261835586520235,0.283270464918155,0.159258323577524,0.273192927184262
"gauss_cor",155,118,0.546404519233606,0.477993821473643,0.398860744808918,0.89157758826286,0.279885594310506,0.378890747791121,0.191079411605404,0.287944969966146
"gauss_cor",156,863,0.322307091042257,0.174923265199219,0.233163078271158,0.619412372019855,0.166540367275523,0.125776336898823,0.0938602685359247,0.187400315154701
"gauss_cor",159,199,0.247074065085613,0.0945032768538396,0.16732115624459,0.458787936164308,0.115547625070342,0.063950358260802,0.0633042523390649,0.162658625670004
"gauss_cor",160,555,0.183450664152322,0.0522220063718146,0.12839049632677,0.329956306074648,0.0805849116119419,0.0356760094823041,0.0424248235688562,0.132609832221183
"gauss_cor",161,436,0.214517658645398,0.062445044858228,0.144925917941814,0.383427104158178,0.117558198008783,0.0537700502356371,0.0614530956951778,0.195488520640106
"gauss_cor",162,314,0.210435128217985,0.0645710865582498,0.148854709849172,0.394879575123845,0.125544419305574,0.0604061989252613,0.0741658854218111,0.259511582776024
"gauss_cor",163,295,0.253157145048296,0.0910583171835878,0.189698363438164,0.521626757947839,0.124022919445619,0.0677263686584892,0.0665881718037805,0.202897263283901
"gauss_cor",164,315,0.312310009859685,0.132876786278619,0.18168096714518,0.513698046813031,0.139713930948459,0.0893497610484264,0.0715730685862708,0.1465792466354
"gauss_cor",165,437,0.230665661924643,0.0799779423916644,0.146698471935946,0.393663044942057,0.11903252935826,0.0605290927551308,0.0662068737166476,0.190336241516174
"gauss_cor",166,391,0.211555846110619,0.0677865128422821,0.149897627367684,0.397589220560607,0.110226735402671,0.0536942733923751,0.0626562065413369,0.212186233527149
"gauss_cor",167,331,0.20139529197377,0.0608271558877006,0.135539010715028,0.351671474780309,0.103235717474614,0.0479319557879315,0.0586213173647419,0.185013148369805
"gauss_cor",168,370,0.169660123207687,0.0455056369757019,0.120267049009253,0.288941322727231,0.0705385138051229,0.0284800550642036,0.0401144396548115,0.157138930110533
"gauss_cor",169,262,0.159127374413986,0.0407999523964061,0.11347176187332,0.271211645006943,0.0821598280268277,0.029702073879768,0.0405480021117225,0.140344750299058
"gauss_cor",17,191,0.220785881835345,0.0877371647241653,0.150724574756351,0.406989138184286,0.124050600929059,0.0764360136372304,0.0922340565652868,0.35455239084708
"gauss_cor",170,287,0.196392398769806,0.060642572223211,0.144478424726917,0.381004021936829,0.0775195614139705,0.0345092363573894,0.0407408831246852,0.125231228554072
"gauss_cor",171,423,0.192005966334941,0.0616873592482501,0.140713209792074,0.376186616762992,0.0893200053254837,0.0430674958700622,0.0452532683840623,0.128116598299064
"gauss_cor",172,414,0.203906998484422,0.0649131001983907,0.145162094398332,0.399563617251839,0.0932945708140398,0.043906388852618,0.0449208241207866,0.115991068317506
"gauss_cor",173,391,0.240445759263255,0.0937885512321067,0.180054130697009,0.509206387474474,0.0825501100536431,0.0469780872191724,0.03893706224203,0.0804472485017952
"gauss_cor",174,154,0.750702972737514,0.926815797481201,0.527414470776591,1.02856839198017,0.413834775540046,0.719340966953265,0.233739743036819,0.215586849886434
"gauss_cor",175,141,0.512493200769917,0.387784835279445,0.363357634986171,0.883231793694618,0.213083077731167,0.214019993725453,0.0830687933632315,0.0708935645665674
"gauss_cor",177,202,0.277094752064451,0.134823149678093,0.198318524466418,0.535808484472339,0.0905867280730215,0.0610024457243362,0.0543990897875929,0.148656482763689
"gauss_cor",178,278,0.297919854258522,0.135939703497352,0.216376917172094,0.585009311293556,0.157190315749966,0.107029248218191,0.0932242607805065,0.242117817128965
"gauss_cor",179,284,0.361476531785022,0.1858976525717,0.236654813745787,0.628800071449829,0.171601204239103,0.131706762605715,0.090829870337831,0.1751254987467
"gauss_cor",18,976,0.131315098401542,0.0256961097258778,0.0953142993212434,0.171122523478837,0.0744628345813231,0.021841941856398,0.042427584260328,0.242819874847386
"gauss_cor",180,627,0.474522791030081,0.316215996748178,0.32697530618151,0.788735710099934,0.259577215372251,0.264862347076646,0.143258600916612,0.225523027612791
"gauss_cor",181,204,0.824476225727393,0.935653396074039,0.558932415079578,1.05581963429078,0.25982813864941,0.38440265389741,0.117447731444077,0.11024567003823
"gauss_cor",187,128,0.29194606865195,0.127067142333365,0.192179787733912,0.523036241803465,0.127415178731046,0.0759670063892483,0.0679969483564553,0.168000257640979
"gauss_cor",188,260,0.258860393436729,0.0964752236825265,0.252131516126167,0.902432756444216,0.0516252063766864,0.0288353730836022,0.0285228727650367,0.135640079283862
"gauss_cor",189,346,0.196863436319867,0.0624289428726504,0.142897358873669,0.376893245958553,0.0946127101062135,0.0437050971909994,0.0506460008953756,0.15927500254843
"gauss_cor",190,452,0.201632906554924,0.0680953339082742,0.142548961782495,0.373497754723694,0.0847430062567809,0.0384333443987584,0.042091515899508,0.131650899672306
"gauss_cor",191,616,0.203163827691144,0.0677711614127733,0.147296063078534,0.39049555593375,0.0680683873150921,0.03196650024289,0.0376616738993043,0.127406304286603
"gauss_cor",192,351,0.270078271612044,0.114517608750225,0.190745069267442,0.521819830704494,0.113656251050382,0.0702432219547307,0.0681366962510842,0.194998126537818
"gauss_cor",196,182,0.133136377162269,0.0313391067808469,0.0968192643197236,0.18213247735946,0.025074695940638,0.00707789317800026,0.0153688714380585,0.0991303866451455
"gauss_cor",197,273,0.135208664028667,0.0354849794208461,0.101237836010321,0.200339404888281,0.0460894357925118,0.0143471302162173,0.0246013559910585,0.127578510632262
"gauss_cor",198,400,0.130784322998007,0.0285080031788666,0.0951424177522953,0.166706191172496,0.0303460594684374,0.00898949286329123,0.0163622867623439,0.0839348393134476
"gauss_cor",199,434,0.198499211916929,0.0614836755624751,0.140309003483843,0.365068311040567,0.096160195441223,0.0438065627677046,0.0569160977070468,0.21686004820393
"gauss_cor",200,474,0.170453387160703,0.0480752113753222,0.122625298928772,0.29536197956025,0.090984494542307,0.0363380050400957,0.0506191905803767,0.200039299568339
"gauss_cor",201,442,0.183066242288882,0.0520913901640536,0.12691609685764,0.315686953704193,0.0920355322360936,0.0391199570943866,0.052390488704021,0.192608861382212
"gauss_cor",202,407,0.207768476712027,0.0712552617907817,0.153673849464305,0.413107166645438,0.110733784088823,0.058411646322444,0.0667903901468833,0.239589662247577
"gauss_cor",203,459,0.201533328935964,0.0642363768155191,0.145403889333704,0.383170590186458,0.123808011719746,0.0601113518192543,0.075120431402037,0.267435412209992
"gauss_cor",204,422,0.19225802886905,0.0635280241079318,0.1429446069921,0.373386165505921,0.106756503382205,0.0529255893557486,0.0647327889433153,0.22837988587521
"gauss_cor",205,492,0.255957018592078,0.106984196476206,0.167981484226852,0.457159059860945,0.123246707286611,0.0796152224756631,0.0814068165716058,0.227892717796307
"gauss_cor",206,415,0.298369074955035,0.147825611107287,0.229340979502592,0.627216355445644,0.167138309701656,0.128069049171848,0.110508245198239,0.308255518382043
"gauss_cor",207,482,0.341165902357228,0.202580348987722,0.235682317353046,0.625409608671529,0.173409431203859,0.165224678341754,0.116872800812277,0.251076905962015
"gauss_cor",208,551,0.498514521296807,0.392612739818043,0.341870764591762,0.811730969309437,0.228053045711698,0.273118689675901,0.13890912883167,0.199013983586403
"gauss_cor",209,462,0.667244725368569,0.689606740846501,0.512024018654354,1.01825826019223,0.265506418265903,0.410872478174205,0.147226550235074,0.168674710807392
"gauss_cor",210,259,1.24315003485742,2.24086330881797,1.17079022982397,1.69365202143227,0.362849234849517,0.972224974838899,0.205299305710226,0.211833095181881
"gauss_cor",214,100,0.14449019254307,0.0337141665053304,0.102980743285983,0.224140866526314,0.061693795642923,0.023495291541548,0.036767619906699,0.143199483294957
"gauss_cor",215,254,0.167988121133949,0.0450518579793971,0.116362220784022,0.27401155298358,0.0701232462415437,0.0278009279627627,0.0391326360650547,0.149578948400803
"gauss_cor",216,431,0.348118113258474,0.16990374019444,0.229430331326547,0.611504930484725,0.182855645190262,0.141848224909706,0.106886750510325,0.230330907967788
"gauss_cor",217,400,0.552975116058164,0.387565393817489,0.354326367948987,0.830184630507485,0.235792854839372,0.277446931571569,0.136993608939656,0.184007614695532
"gauss_cor",218,312,0.533195058667208,0.416905413179607,0.377484929682971,0.860484837596744,0.295205250604096,0.335901530536426,0.152808517090801,0.201888103178953
"gauss_cor",219,226,0.733313869249264,0.897861068627977,0.521801653165243,1.02220669254682,0.440482750840268,0.812316523817784,0.272182826651934,0.27557124105523
"gauss_cor",223,173,0.164509781145586,0.0419596686586275,0.112793204259948,0.260754372457791,0.0930755227809281,0.0331364257881653,0.0484660608676822,0.186302746821369
"gauss_cor",224,276,0.182206032951489,0.0546097766960917,0.13055501672072,0.337588052471236,0.0638117008065216,0.0252013259646429,0.037397293891724,0.164767621310148
"gauss_cor",225,373,0.185457712120137,0.0538788916237864,0.128545036422846,0.320024387858102,0.0795743240747457,0.0343246046728558,0.046359972496841,0.172966230747456
"gauss_cor",226,385,0.16693037359007,0.0439126529383,0.11318051917524,0.26129551157733,0.081172288393735,0.0317632788857894,0.0426465187672855,0.153070043937564
"gauss_cor",227,409,0.182126449273757,0.0552231121718912,0.130172047772889,0.326162487151443,0.0691434482222542,0.028910684243664,0.0391355510477912,0.155185425710568
