"model","gridID","n_points","refit","Mu1","Mu2","Sigma1","Sigma2","Nu1","Nu2","Theta","Rho","Kappa1","Kappa2","sigma_e1","sigma_e2","rho_e","Time","TimeCV","cv_status","RB","n","conv"
"nig_indep",159,199,FALSE,-0.0538275290425063,-0.187497782824329,0.312957167722898,1.76778515959876,0.577300980700856,0.67427304734267,0,-0.880058811148309,0.825354453238542,0.341309009076645,0.09728274035369,0.329590191073444,NA,3.01788887196945,48.48,"CV_done",TRUE,1216,FALSE
"nig_indep",160,555,FALSE,-0.213580765313872,-0.844704726108672,0.208932289356096,0.610121306311626,0.457182998671712,0.563007557114381,0,-0.744601997983074,0.392801975553243,0.164855836059707,0.0957276936967971,0.402195087409428,NA,1.74359848851683,48.48,"CV_done",TRUE,1214,TRUE
"nig_indep",161,436,FALSE,-0.387508696538639,-0.686718415033721,0.192398863024161,0.424665655260913,0.843152375386923,0.674215529112514,0,-0.212611236169403,0.319815336093732,0.114909779900455,0.0932569521101465,0.338658015451633,NA,23.2163730974992,48.48,"CV_done",TRUE,1215,TRUE
"nig_indep",162,314,FALSE,0.193869858628061,-0.462379062680822,0.2098768118992,0.404042547157805,0.903731937649299,0.619148200898045,0,-0.228494420351758,0.295804208123989,0.118788933608483,0.103976995100025,0.220460840651801,NA,2.17304362756235,48.48,"CV_done",TRUE,1215,TRUE
"nig_indep",163,295,FALSE,0.743386635575925,-0.52018086021186,0.189886919455803,0.420208947943637,0.808805905242818,0.747042983303395,0,-0.343622164035611,0.280949575750952,0.112495991961988,0.114555110807048,0.191404915743219,NA,2.82639378318632,48.48,"CV_done",TRUE,1222,FALSE
"nig_indep",164,315,FALSE,0.439958673171109,-0.267518130476476,0.247705411531016,0.534328901552505,0.768963392877276,0.840280453993427,0,-0.415699213375743,0.268767440810184,0.124590984529566,0.122169855066299,0.202038624281892,NA,2.78463210743335,48.48,"CV_done",TRUE,1221,FALSE
"nig_indep",165,437,FALSE,0.128184650439822,-0.0951367683942492,0.257165259702072,0.615984215871758,0.920059365319405,0.91127483118555,0,-0.307019000285342,0.26343936546057,0.126646780333664,0.126935479943399,0.233650442994109,NA,16.1838914803664,48.48,"CV_done",TRUE,1220,TRUE
"nig_indep",166,391,FALSE,-0.16933211975121,-0.355282703077683,0.23191791550785,0.630836130042891,0.908271829941052,1.07760770414641,0,-0.0606711279789438,0.281975840128025,0.116252737933894,0.13008151103341,0.261976347139776,NA,2.90459981434323,48.48,"CV_done",TRUE,1215,FALSE
"nig_indep",167,331,FALSE,-0.345665937314826,-0.162506460948729,0.208633502174681,0.688899862708158,0.970210043101057,0.854976708544303,0,-0.0926867897964781,0.298942023316447,0.119033592014007,0.129510529259587,0.297362101103938,NA,2.96884666617546,48.48,"CV_done",TRUE,1216,FALSE
"nig_indep",168,370,FALSE,-0.437821598923042,-0.472352237719242,0.17913385118773,0.645022035025424,0.974542022222496,0.964249557618171,0,-0.116508195497264,0.296315214904937,0.131040470062506,0.132899673918397,0.338853993663982,NA,2.79268139044444,48.48,"CV_done",TRUE,1214,FALSE
"nig_indep",169,262,FALSE,0.0262176124470427,-0.449938419577206,0.191447076638508,0.69313323799168,1.10118387029149,1.01256888299328,0,-0.149550456159471,0.324156839800403,0.120684997279644,0.145347815772999,0.445912684169519,NA,2.60785390919281,48.48,"CV_done",TRUE,1222,FALSE
