"model","gridID","n_points","cv_Psal_MAE","cv_Psal_MSE","cv_Psal_CRPS","cv_Psal_SCRPS","cv_Temp_MAE","cv_Temp_MSE","cv_Temp_CRPS","cv_Temp_SCRPS","cv_Psal_MAE_sd","cv_Psal_MSE_sd","cv_Psal_CRPS_sd","cv_Psal_SCRPS_sd","cv_Temp_MAE_sd","cv_Temp_MSE_sd","cv_Temp_CRPS_sd","cv_Temp_SCRPS_sd"
"nig_cor",100,428,0.0930279522777973,0.0154902135893676,0.0682077907171618,0.00933392922188267,0.6728388760616,0.694910216973102,0.472781221546411,0.972992931373132,0.00167591686476463,0.000342322386200782,0.0018116730004142,0.016329841378008,0.0116290622767081,0.0186302424564813,0.0120940627035422,0.0134477660077768
"nig_cor",101,423,0.085531759692971,0.0134624036521364,0.0630919709942638,-0.0418312266368861,0.587526044253509,0.51730241490825,0.409161818696938,0.90758025636176,0.00135882813684579,0.000329434509688962,0.00171407480649491,0.0142394211408376,0.00678245168339902,0.00974204267171248,0.0088960284508758,0.0119651838514344
"nig_cor",102,457,0.109116900240201,0.0201985986969743,0.0782167354545979,0.0665891239725126,0.441954565677823,0.344569437529991,0.318874034284862,0.775945300092811,0.00162520571994449,0.000435704519380926,0.00212371051926551,0.0131825489349815,0.00531290050862453,0.00561255392126379,0.00816802358146436,0.0135685588619611
"nig_cor",103,426,0.135732043003645,0.0339910505095937,0.099278378980352,0.191828500512486,0.378344008227253,0.236850356229012,0.271503870385735,0.700560571176502,0.00175620301641213,0.000544517209226539,0.00224261218377932,0.012661496190724,0.00432242698415564,0.00397668085145571,0.00544776856695771,0.00893230896208659
"nig_cor",104,565,0.12871841768132,0.0291957116835591,0.0932504474649877,0.148200223720812,0.55139183111932,0.554065749344655,0.407635647435774,0.895775458821186,0.00318299791816012,0.00114361598259703,0.0035543617252723,0.0169335970479756,0.0125535879698709,0.0168114053123858,0.0160324202358105,0.0146141178325956
"nig_cor",105,239,0.114644751197801,0.0224844858630693,0.0799140068349712,0.107799600401451,0.592846566388611,0.599445253351423,0.406874688316296,0.833700460323466,0.00225011651835533,0.000680433381900349,0.00172004751483407,0.0110936840041534,0.0121661467965272,0.0210512113509533,0.0161055434695762,0.0150311567152262
"nig_cor",107,367,0.114227858097648,0.0400264543943196,0.0838430177798269,0.0789488924715585,0.635801255663501,0.674526537869949,0.451129663940058,0.937578675936816,0.00619901176000116,0.00261935484919506,0.00629943690411193,0.0211132078339585,0.00936953868549282,0.0151009175802606,0.0105424770081882,0.0102629412302226
"nig_cor",108,404,0.0644740704150819,0.00916145607358382,0.0520572110623929,-0.121754493574434,0.850267072919588,1.360712405411,0.599990174450924,1.05973463364594,0.00223202185222373,0.000477100592398942,0.00276480340384765,0.0137916717628062,0.0149392526801215,0.0371691343251867,0.0167229286651018,0.0147878765125889
"nig_cor",109,643,0.0437061221574767,0.00390563142362235,0.0328478905799439,-0.369010165339303,0.472511661589825,0.387168567836636,0.342766475679326,0.812881389817445,0.000795224053227134,8.75199505839035e-05,0.000880844724809321,0.0129815867022599,0.0134409511367392,0.0167867281165975,0.013790686250019,0.0170853402300036
"nig_cor",110,555,0.0860858653538718,0.0134841345094783,0.0609071097647676,-0.0570628641644403,0.442606273456223,0.321370545641734,0.31463670294285,0.778990937154652,0.00281739198669109,0.000695918589488966,0.00313467948173287,0.0192908203569493,0.0132007825136291,0.0184218038026786,0.0150381095117983,0.0173828581579041
"nig_cor",111,342,0.105890588292873,0.0220028154833016,0.075384597976613,0.044200625673401,0.469914159596562,0.3872723003729,0.344107296246637,0.819410322663656,0.00353561216112305,0.0012017588984484,0.00352281500027952,0.0204884692261184,0.00979595785377537,0.0125334396217957,0.00963023826572013,0.0134804162135092
"nig_cor",112,358,0.0815272596457779,0.0117448921455404,0.059854806527678,-0.0554325271788239,0.387163528278512,0.235126324538109,0.273357883279022,0.700592627911299,0.00157018072537025,0.000256287263459559,0.00171074468182225,0.0147066002557845,0.00409438285047906,0.0036866346993959,0.00516165063976238,0.0108586633446946
"nig_cor",113,523,0.0707203845329286,0.00811928355861425,0.0499109609982991,-0.158081580048775,0.346297267579137,0.182779612178887,0.239930778979423,0.634300753312965,0.00121152314439598,0.000190441911104983,0.00132426693990501,0.0132007569216904,0.0027364492803415,0.00229965855450785,0.00375278523975972,0.00844356202826684
"nig_cor",114,163,0.0590072075859876,0.0064142542258796,0.0486975140711185,-0.126501273739526,0.389664137076335,0.255833615881818,0.283732464637427,0.715766198253583,0.00152072352429316,0.000236295590987975,0.00144690473211954,0.00916071984768618,0.00857042181728221,0.00859522460263447,0.00854514149252943,0.0124501956867547
"nig_cor",120,878,0.0995422581654118,0.0166242464513907,0.0718739925639914,0.0311340187869485,0.38353014881779,0.261433590848376,0.280500984095758,0.711680124160586,0.00113360445790848,0.000309725294917017,0.00155895421464969,0.0102185356739259,0.00429579114727539,0.00482032181197237,0.00545347538055409,0.00936995168415619
"nig_cor",121,772,0.11394963013801,0.0287727028288914,0.0830875662586761,0.104374279273116,0.386302003661795,0.245052465645177,0.272270971858823,0.689779919734439,0.00463368051558161,0.00181673158097654,0.00505440227611883,0.0232861282690762,0.00457310009644391,0.00531557316017626,0.00653680474180263,0.012764935882802
